laboratorio,versao,family_name,family_design,family_clinical_category,offer_id,raw_label,canonical_label,offer_clinical_category,material,indice_refracao,is_atomic_offer,already_includes_treatment,allows_composition,base_price,source_page_reference,treatment_name,treatment_type,price_mode,special_price,final_price,sph_min,sph_max,cyl_min,cyl_max,add_min,add_max,section_name,subsection_name
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® LIBERTY,Progressiva,multifocal,8568e1d4-8ab3-4d99-ac23-b2d2640e5d43,Orma + Transitions Gen S,VARILUX® LIBERTY DIGITAL Orma + Transitions Gen S,multifocal,Resina,1.50,false,false,true,2099.00,Pagina 19,Crizal Rock,Antirreflexo,final,2849.00,2849.00,-11.00,7.00,0.00,-6.00,1.00,3.50,DIGITAL,null
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® LIBERTY,Progressiva,multifocal,8568e1d4-8ab3-4d99-ac23-b2d2640e5d43,Orma + Transitions Gen S,VARILUX® LIBERTY DIGITAL Orma + Transitions Gen S,multifocal,Resina,1.50,false,false,true,2099.00,Pagina 19,Crizal Sapphire HR,Antirreflexo,final,3119.00,3119.00,-11.00,7.00,0.00,-6.00,1.00,3.50,DIGITAL,null
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® LIBERTY,Progressiva,multifocal,8568e1d4-8ab3-4d99-ac23-b2d2640e5d43,Orma + Transitions Gen S,VARILUX® LIBERTY DIGITAL Orma + Transitions Gen S,multifocal,Resina,1.50,false,false,true,2099.00,Pagina 19,Optifog,Antirreflexo,final,2739.00,2739.00,-11.00,7.00,0.00,-6.00,1.00,3.50,DIGITAL,null
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® LIBERTY,Progressiva,multifocal,8568e1d4-8ab3-4d99-ac23-b2d2640e5d43,Orma + Transitions Gen S,VARILUX® LIBERTY DIGITAL Orma + Transitions Gen S,multifocal,Resina,1.50,false,false,true,2099.00,Pagina 19,Trio Easy Clean,Antirreflexo,final,2299.00,2299.00,-11.00,7.00,0.00,-6.00,1.00,3.50,DIGITAL,null
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® LIBERTY,Progressiva,multifocal,68be8b7c-b455-44f4-a09e-47b8a77ba531,Airwear,VARILUX® LIBERTY DIGITAL short Airwear,multifocal,Policarbonato,1.59,false,false,true,1299.00,Pagina 19,Crizal Easy Pro,Antirreflexo,final,1699.00,1699.00,-7.00,6.00,0.00,-6.00,1.00,3.50,DIGITAL,short
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® LIBERTY,Progressiva,multifocal,68be8b7c-b455-44f4-a09e-47b8a77ba531,Airwear,VARILUX® LIBERTY DIGITAL short Airwear,multifocal,Policarbonato,1.59,false,false,true,1299.00,Pagina 19,Crizal Prevencia,Antirreflexo,final,2319.00,2319.00,-7.00,6.00,0.00,-6.00,1.00,3.50,DIGITAL,short
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® LIBERTY,Progressiva,multifocal,68be8b7c-b455-44f4-a09e-47b8a77ba531,Airwear,VARILUX® LIBERTY DIGITAL short Airwear,multifocal,Policarbonato,1.59,false,false,true,1299.00,Pagina 19,Crizal Rock,Antirreflexo,final,2049.00,2049.00,-7.00,6.00,0.00,-6.00,1.00,3.50,DIGITAL,short
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® LIBERTY,Progressiva,multifocal,68be8b7c-b455-44f4-a09e-47b8a77ba531,Airwear,VARILUX® LIBERTY DIGITAL short Airwear,multifocal,Policarbonato,1.59,false,false,true,1299.00,Pagina 19,Crizal Sapphire HR,Antirreflexo,final,2319.00,2319.00,-7.00,6.00,0.00,-6.00,1.00,3.50,DIGITAL,short
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® LIBERTY,Progressiva,multifocal,68be8b7c-b455-44f4-a09e-47b8a77ba531,Airwear,VARILUX® LIBERTY DIGITAL short Airwear,multifocal,Policarbonato,1.59,false,false,true,1299.00,Pagina 19,Optifog,Antirreflexo,final,1939.00,1939.00,-7.00,6.00,0.00,-6.00,1.00,3.50,DIGITAL,short
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® LIBERTY,Progressiva,multifocal,68be8b7c-b455-44f4-a09e-47b8a77ba531,Airwear,VARILUX® LIBERTY DIGITAL short Airwear,multifocal,Policarbonato,1.59,false,false,true,1299.00,Pagina 19,Trio Easy Clean,Antirreflexo,final,1499.00,1499.00,-7.00,6.00,0.00,-6.00,1.00,3.50,DIGITAL,short
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® LIBERTY,Progressiva,multifocal,5f402d7e-72d3-4b7f-9e2f-f14061353282,Orma,VARILUX® LIBERTY DIGITAL short Orma,multifocal,Resina,1.50,false,false,true,999.00,Pagina 19,Crizal Easy Pro,Antirreflexo,final,1399.00,1399.00,-7.00,6.00,0.00,-6.00,1.00,3.50,DIGITAL,short
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® LIBERTY,Progressiva,multifocal,5f402d7e-72d3-4b7f-9e2f-f14061353282,Orma,VARILUX® LIBERTY DIGITAL short Orma,multifocal,Resina,1.50,false,false,true,999.00,Pagina 19,Crizal Prevencia,Antirreflexo,final,2019.00,2019.00,-7.00,6.00,0.00,-6.00,1.00,3.50,DIGITAL,short
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® LIBERTY,Progressiva,multifocal,5f402d7e-72d3-4b7f-9e2f-f14061353282,Orma,VARILUX® LIBERTY DIGITAL short Orma,multifocal,Resina,1.50,false,false,true,999.00,Pagina 19,Crizal Rock,Antirreflexo,final,1749.00,1749.00,-7.00,6.00,0.00,-6.00,1.00,3.50,DIGITAL,short
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® LIBERTY,Progressiva,multifocal,5f402d7e-72d3-4b7f-9e2f-f14061353282,Orma,VARILUX® LIBERTY DIGITAL short Orma,multifocal,Resina,1.50,false,false,true,999.00,Pagina 19,Crizal Sapphire HR,Antirreflexo,final,2019.00,2019.00,-7.00,6.00,0.00,-6.00,1.00,3.50,DIGITAL,short
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® LIBERTY,Progressiva,multifocal,5f402d7e-72d3-4b7f-9e2f-f14061353282,Orma,VARILUX® LIBERTY DIGITAL short Orma,multifocal,Resina,1.50,false,false,true,999.00,Pagina 19,Optifog,Antirreflexo,final,1639.00,1639.00,-7.00,6.00,0.00,-6.00,1.00,3.50,DIGITAL,short
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® LIBERTY,Progressiva,multifocal,5f402d7e-72d3-4b7f-9e2f-f14061353282,Orma,VARILUX® LIBERTY DIGITAL short Orma,multifocal,Resina,1.50,false,false,true,999.00,Pagina 19,Trio Easy Clean,Antirreflexo,final,1199.00,1199.00,-7.00,6.00,0.00,-6.00,1.00,3.50,DIGITAL,short
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® LIBERTY,Progressiva,multifocal,34eeb2c1-52c4-49c7-8b28-d98f39d1bbb1,Airwear + Xperio cinza/marrom,VARILUX® LIBERTY SOLARES / COLORAÇÃO Airwear + Xperio cinza/marrom,multifocal,Policarbonato,1.59,false,false,true,1989.00,Pagina 19,Crizal Sapphire HR,Antirreflexo,final,2649.00,2649.00,-12.00,7.00,0.00,-6.00,1.00,3.50,SOLARES / COLORAÇÃO,null
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® LIBERTY,Progressiva,multifocal,34eeb2c1-52c4-49c7-8b28-d98f39d1bbb1,Airwear + Xperio cinza/marrom,VARILUX® LIBERTY SOLARES / COLORAÇÃO Airwear + Xperio cinza/marrom,multifocal,Policarbonato,1.59,false,false,true,1989.00,Pagina 19,Optifog,Antirreflexo,final,2629.00,2629.00,-12.00,7.00,0.00,-6.00,1.00,3.50,SOLARES / COLORAÇÃO,null
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® LIBERTY,Progressiva,multifocal,34eeb2c1-52c4-49c7-8b28-d98f39d1bbb1,Airwear + Xperio cinza/marrom,VARILUX® LIBERTY SOLARES / COLORAÇÃO Airwear + Xperio cinza/marrom,multifocal,Policarbonato,1.59,false,false,true,1989.00,Pagina 19,Verniz Hc,Revestimento,final,1989.00,1989.00,-12.00,7.00,0.00,-6.00,1.00,3.50,SOLARES / COLORAÇÃO,null
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® LIBERTY,Progressiva,multifocal,033914ba-fab9-4593-8447-4edb490049c6,Orma + Xperio cinza/marrom,VARILUX® LIBERTY SOLARES / COLORAÇÃO Orma + Xperio cinza/marrom,multifocal,Resina,1.50,false,false,true,1689.00,Pagina 19,Crizal Sapphire HR,Antirreflexo,final,2349.00,2349.00,-11.00,7.00,0.00,-6.00,1.00,3.50,SOLARES / COLORAÇÃO,null
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® LIBERTY,Progressiva,multifocal,033914ba-fab9-4593-8447-4edb490049c6,Orma + Xperio cinza/marrom,VARILUX® LIBERTY SOLARES / COLORAÇÃO Orma + Xperio cinza/marrom,multifocal,Resina,1.50,false,false,true,1689.00,Pagina 19,Optifog,Antirreflexo,final,2329.00,2329.00,-11.00,7.00,0.00,-6.00,1.00,3.50,SOLARES / COLORAÇÃO,null
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® LIBERTY,Progressiva,multifocal,033914ba-fab9-4593-8447-4edb490049c6,Orma + Xperio cinza/marrom,VARILUX® LIBERTY SOLARES / COLORAÇÃO Orma + Xperio cinza/marrom,multifocal,Resina,1.50,false,false,true,1689.00,Pagina 19,Verniz Hc,Revestimento,final,1689.00,1689.00,-11.00,7.00,0.00,-6.00,1.00,3.50,SOLARES / COLORAÇÃO,null
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® LIBERTY,Progressiva,multifocal,d261c92f-ed20-4344-8e77-2ff172b45286,Airwear,VARILUX® LIBERTY TRADICIONAL Airwear,multifocal,Policarbonato,1.59,false,false,true,1479.00,Pagina 19,null,null,null,null,1479.00,-12.00,7.00,0.00,-6.00,1.00,3.50,TRADICIONAL,null
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® LIBERTY,Progressiva,multifocal,c87b5a51-e3ad-4028-b06e-6834e3540f2a,Airwear + Coloração especial,VARILUX® LIBERTY TRADICIONAL Airwear + Coloração especial,multifocal,Policarbonato,1.59,false,false,true,1589.00,Pagina 19,null,null,null,null,1589.00,-12.00,7.00,0.00,-6.00,1.00,3.50,TRADICIONAL,null
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® LIBERTY,Progressiva,multifocal,134a5791-c989-4170-9332-7bb42b84820d,Orma,VARILUX® LIBERTY TRADICIONAL Orma,multifocal,Resina,1.50,false,false,true,1179.00,Pagina 19,null,null,null,null,1179.00,-11.00,7.00,0.00,-6.00,1.00,3.50,TRADICIONAL,null
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® LIBERTY,Progressiva,multifocal,ead3532a-ade9-4284-92db-e6e89ffbeb31,Orma + Coloração especial,VARILUX® LIBERTY TRADICIONAL Orma + Coloração especial,multifocal,Resina,1.50,false,false,true,1289.00,Pagina 19,null,null,null,null,1289.00,-11.00,7.00,0.00,-6.00,1.00,3.50,TRADICIONAL,null
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,a3eebcf2-c7c5-453f-9950-3c4644283d19,Airwear + Coloração padrão,VARILUX® Physio® Extensee COLORAÇÃO Essilor Fit Eyecode | CVP Airwear + Coloração padrão,multifocal,Policarbonato,1.59,false,false,true,3279.00,Pagina 15,Verniz Hc,Revestimento,final,3279.00,3279.00,-12.00,7.00,0.00,-6.00,1.00,3.50,COLORAÇÃO,Essilor Fit Eyecode | CVP
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,dc40396b-1bdb-4152-9a97-d13db3cf3f52,Orma + Coloração especial,VARILUX® Physio® Extensee COLORAÇÃO Essilor Fit Eyecode | CVP Orma + Coloração especial,multifocal,Resina,1.50,false,false,true,3089.00,Pagina 15,Verniz Hc,Revestimento,final,3089.00,3089.00,-11.00,7.00,0.00,-6.00,1.00,3.50,COLORAÇÃO,Essilor Fit Eyecode | CVP
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,d9116d5b-3bac-4a19-9a60-5e61f723adbf,Orma + Coloração padrão,VARILUX® Physio® Extensee COLORAÇÃO Essilor Fit Eyecode | CVP Orma + Coloração padrão,multifocal,Resina,1.50,false,false,true,2979.00,Pagina 15,Verniz Hc,Revestimento,final,2979.00,2979.00,-11.00,7.00,0.00,-6.00,1.00,3.50,COLORAÇÃO,Essilor Fit Eyecode | CVP
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,f8f5aae5-4b95-40f8-b59d-b865903ddb5f,Airwear + Coloração padrão,VARILUX® Physio® Extensee COLORAÇÃO Essilor Fit Eyecode Airwear + Coloração padrão,multifocal,Policarbonato,1.59,false,false,true,2889.00,Pagina 16,Verniz Hc,Revestimento,final,2889.00,2889.00,-12.00,7.00,0.00,-6.00,1.00,3.50,COLORAÇÃO,Essilor Fit Eyecode
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,ce351434-0405-4829-95e6-2d1257f02ac0,Orma + Coloração especial,VARILUX® Physio® Extensee COLORAÇÃO Essilor Fit Eyecode Orma + Coloração especial,multifocal,Resina,1.50,false,false,true,2699.00,Pagina 16,Verniz Hc,Revestimento,final,2699.00,2699.00,-11.00,7.00,0.00,-6.00,1.00,3.50,COLORAÇÃO,Essilor Fit Eyecode
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,c05d2d96-6510-4731-abd1-0c4c4fccca04,Orma + Coloração padrão,VARILUX® Physio® Extensee COLORAÇÃO Essilor Fit Eyecode Orma + Coloração padrão,multifocal,Resina,1.50,false,false,true,2589.00,Pagina 16,Verniz Hc,Revestimento,final,2589.00,2589.00,-11.00,7.00,0.00,-6.00,1.00,3.50,COLORAÇÃO,Essilor Fit Eyecode
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,29e1899a-0513-4762-8011-40668432ab0e,Airwear,VARILUX® Physio® Extensee Essilor Fit Eyecode | CVP Airwear,multifocal,Policarbonato,1.59,false,false,true,3499.00,Pagina 15,Crizal Easy Pro,Antirreflexo,final,3499.00,3499.00,-12.00,7.00,0.00,-6.00,1.00,3.50,null,Essilor Fit Eyecode | CVP
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,29e1899a-0513-4762-8011-40668432ab0e,Airwear,VARILUX® Physio® Extensee Essilor Fit Eyecode | CVP Airwear,multifocal,Policarbonato,1.59,false,false,true,3499.00,Pagina 15,Crizal Prevencia,Antirreflexo,final,4119.00,4119.00,-12.00,7.00,0.00,-6.00,1.00,3.50,null,Essilor Fit Eyecode | CVP
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,29e1899a-0513-4762-8011-40668432ab0e,Airwear,VARILUX® Physio® Extensee Essilor Fit Eyecode | CVP Airwear,multifocal,Policarbonato,1.59,false,false,true,3499.00,Pagina 15,Crizal Rock,Antirreflexo,final,3849.00,3849.00,-12.00,7.00,0.00,-6.00,1.00,3.50,null,Essilor Fit Eyecode | CVP
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,29e1899a-0513-4762-8011-40668432ab0e,Airwear,VARILUX® Physio® Extensee Essilor Fit Eyecode | CVP Airwear,multifocal,Policarbonato,1.59,false,false,true,3499.00,Pagina 15,Crizal Sapphire HR,Antirreflexo,final,4119.00,4119.00,-12.00,7.00,0.00,-6.00,1.00,3.50,null,Essilor Fit Eyecode | CVP
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,29e1899a-0513-4762-8011-40668432ab0e,Airwear,VARILUX® Physio® Extensee Essilor Fit Eyecode | CVP Airwear,multifocal,Policarbonato,1.59,false,false,true,3499.00,Pagina 15,Optifog,Antirreflexo,final,3739.00,3739.00,-12.00,7.00,0.00,-6.00,1.00,3.50,null,Essilor Fit Eyecode | CVP
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,79853dd4-05c0-4b3f-b33b-406b3816874a,Airwear + Transitions Extractive,VARILUX® Physio® Extensee Essilor Fit Eyecode | CVP Airwear + Transitions Extractive,multifocal,Policarbonato,1.59,false,false,true,4629.00,Pagina 15,Crizal Easy Pro,Antirreflexo,final,4629.00,4629.00,-12.00,7.00,0.00,-6.00,1.00,3.50,null,Essilor Fit Eyecode | CVP
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,79853dd4-05c0-4b3f-b33b-406b3816874a,Airwear + Transitions Extractive,VARILUX® Physio® Extensee Essilor Fit Eyecode | CVP Airwear + Transitions Extractive,multifocal,Policarbonato,1.59,false,false,true,4629.00,Pagina 15,Crizal Prevencia,Antirreflexo,final,5249.00,5249.00,-12.00,7.00,0.00,-6.00,1.00,3.50,null,Essilor Fit Eyecode | CVP
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,79853dd4-05c0-4b3f-b33b-406b3816874a,Airwear + Transitions Extractive,VARILUX® Physio® Extensee Essilor Fit Eyecode | CVP Airwear + Transitions Extractive,multifocal,Policarbonato,1.59,false,false,true,4629.00,Pagina 15,Crizal Rock,Antirreflexo,final,4979.00,4979.00,-12.00,7.00,0.00,-6.00,1.00,3.50,null,Essilor Fit Eyecode | CVP
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,79853dd4-05c0-4b3f-b33b-406b3816874a,Airwear + Transitions Extractive,VARILUX® Physio® Extensee Essilor Fit Eyecode | CVP Airwear + Transitions Extractive,multifocal,Policarbonato,1.59,false,false,true,4629.00,Pagina 15,Crizal Sapphire HR,Antirreflexo,final,5249.00,5249.00,-12.00,7.00,0.00,-6.00,1.00,3.50,null,Essilor Fit Eyecode | CVP
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,79853dd4-05c0-4b3f-b33b-406b3816874a,Airwear + Transitions Extractive,VARILUX® Physio® Extensee Essilor Fit Eyecode | CVP Airwear + Transitions Extractive,multifocal,Policarbonato,1.59,false,false,true,4629.00,Pagina 15,Optifog,Antirreflexo,final,4869.00,4869.00,-12.00,7.00,0.00,-6.00,1.00,3.50,null,Essilor Fit Eyecode | CVP
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,d1ebdf99-d988-4ac1-b996-0e2ea7e3e82a,Airwear + Transitions Gen S,VARILUX® Physio® Extensee Essilor Fit Eyecode | CVP Airwear + Transitions Gen S,multifocal,Policarbonato,1.59,false,false,true,4599.00,Pagina 15,Crizal Easy Pro,Antirreflexo,final,4599.00,4599.00,-12.00,7.00,0.00,-6.00,1.00,3.50,null,Essilor Fit Eyecode | CVP
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,d1ebdf99-d988-4ac1-b996-0e2ea7e3e82a,Airwear + Transitions Gen S,VARILUX® Physio® Extensee Essilor Fit Eyecode | CVP Airwear + Transitions Gen S,multifocal,Policarbonato,1.59,false,false,true,4599.00,Pagina 15,Crizal Prevencia,Antirreflexo,final,5219.00,5219.00,-12.00,7.00,0.00,-6.00,1.00,3.50,null,Essilor Fit Eyecode | CVP
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,d1ebdf99-d988-4ac1-b996-0e2ea7e3e82a,Airwear + Transitions Gen S,VARILUX® Physio® Extensee Essilor Fit Eyecode | CVP Airwear + Transitions Gen S,multifocal,Policarbonato,1.59,false,false,true,4599.00,Pagina 15,Crizal Rock,Antirreflexo,final,4949.00,4949.00,-12.00,7.00,0.00,-6.00,1.00,3.50,null,Essilor Fit Eyecode | CVP
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,d1ebdf99-d988-4ac1-b996-0e2ea7e3e82a,Airwear + Transitions Gen S,VARILUX® Physio® Extensee Essilor Fit Eyecode | CVP Airwear + Transitions Gen S,multifocal,Policarbonato,1.59,false,false,true,4599.00,Pagina 15,Crizal Sapphire HR,Antirreflexo,final,5219.00,5219.00,-12.00,7.00,0.00,-6.00,1.00,3.50,null,Essilor Fit Eyecode | CVP
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,d1ebdf99-d988-4ac1-b996-0e2ea7e3e82a,Airwear + Transitions Gen S,VARILUX® Physio® Extensee Essilor Fit Eyecode | CVP Airwear + Transitions Gen S,multifocal,Policarbonato,1.59,false,false,true,4599.00,Pagina 15,Optifog,Antirreflexo,final,4839.00,4839.00,-12.00,7.00,0.00,-6.00,1.00,3.50,null,Essilor Fit Eyecode | CVP
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,931a2e4c-a83d-467b-a7d1-fe53edc248da,Orma,VARILUX® Physio® Extensee Essilor Fit Eyecode | CVP Orma,multifocal,Resina,1.50,false,false,true,3199.00,Pagina 15,Crizal Easy Pro,Antirreflexo,final,3199.00,3199.00,-11.00,7.00,0.00,-6.00,1.00,3.50,null,Essilor Fit Eyecode | CVP
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,931a2e4c-a83d-467b-a7d1-fe53edc248da,Orma,VARILUX® Physio® Extensee Essilor Fit Eyecode | CVP Orma,multifocal,Resina,1.50,false,false,true,3199.00,Pagina 15,Crizal Prevencia,Antirreflexo,final,3819.00,3819.00,-11.00,7.00,0.00,-6.00,1.00,3.50,null,Essilor Fit Eyecode | CVP
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,931a2e4c-a83d-467b-a7d1-fe53edc248da,Orma,VARILUX® Physio® Extensee Essilor Fit Eyecode | CVP Orma,multifocal,Resina,1.50,false,false,true,3199.00,Pagina 15,Crizal Rock,Antirreflexo,final,3549.00,3549.00,-11.00,7.00,0.00,-6.00,1.00,3.50,null,Essilor Fit Eyecode | CVP
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,931a2e4c-a83d-467b-a7d1-fe53edc248da,Orma,VARILUX® Physio® Extensee Essilor Fit Eyecode | CVP Orma,multifocal,Resina,1.50,false,false,true,3199.00,Pagina 15,Crizal Sapphire HR,Antirreflexo,final,3819.00,3819.00,-11.00,7.00,0.00,-6.00,1.00,3.50,null,Essilor Fit Eyecode | CVP
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,931a2e4c-a83d-467b-a7d1-fe53edc248da,Orma,VARILUX® Physio® Extensee Essilor Fit Eyecode | CVP Orma,multifocal,Resina,1.50,false,false,true,3199.00,Pagina 15,Optifog,Antirreflexo,final,3439.00,3439.00,-11.00,7.00,0.00,-6.00,1.00,3.50,null,Essilor Fit Eyecode | CVP
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,729f82f2-a4a7-4306-9767-d72c45dc0634,Orma + Blue UV Filter,VARILUX® Physio® Extensee Essilor Fit Eyecode | CVP Orma + Blue UV Filter,multifocal,Resina,1.50,false,false,true,3369.00,Pagina 15,Crizal Easy Pro,Antirreflexo,final,3369.00,3369.00,-11.00,7.00,0.00,-6.00,1.00,3.50,null,Essilor Fit Eyecode | CVP
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,729f82f2-a4a7-4306-9767-d72c45dc0634,Orma + Blue UV Filter,VARILUX® Physio® Extensee Essilor Fit Eyecode | CVP Orma + Blue UV Filter,multifocal,Resina,1.50,false,false,true,3369.00,Pagina 15,Crizal Prevencia,Antirreflexo,final,3989.00,3989.00,-11.00,7.00,0.00,-6.00,1.00,3.50,null,Essilor Fit Eyecode | CVP
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,729f82f2-a4a7-4306-9767-d72c45dc0634,Orma + Blue UV Filter,VARILUX® Physio® Extensee Essilor Fit Eyecode | CVP Orma + Blue UV Filter,multifocal,Resina,1.50,false,false,true,3369.00,Pagina 15,Crizal Rock,Antirreflexo,final,3719.00,3719.00,-11.00,7.00,0.00,-6.00,1.00,3.50,null,Essilor Fit Eyecode | CVP
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,729f82f2-a4a7-4306-9767-d72c45dc0634,Orma + Blue UV Filter,VARILUX® Physio® Extensee Essilor Fit Eyecode | CVP Orma + Blue UV Filter,multifocal,Resina,1.50,false,false,true,3369.00,Pagina 15,Crizal Sapphire HR,Antirreflexo,final,3989.00,3989.00,-11.00,7.00,0.00,-6.00,1.00,3.50,null,Essilor Fit Eyecode | CVP
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,729f82f2-a4a7-4306-9767-d72c45dc0634,Orma + Blue UV Filter,VARILUX® Physio® Extensee Essilor Fit Eyecode | CVP Orma + Blue UV Filter,multifocal,Resina,1.50,false,false,true,3369.00,Pagina 15,Optifog,Antirreflexo,final,3609.00,3609.00,-11.00,7.00,0.00,-6.00,1.00,3.50,null,Essilor Fit Eyecode | CVP
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,8bd1c20e-426e-4c12-a104-2207940f0778,Orma + Transitions Gen S,VARILUX® Physio® Extensee Essilor Fit Eyecode | CVP Orma + Transitions Gen S,multifocal,Resina,1.50,false,false,true,4299.00,Pagina 15,Crizal Easy Pro,Antirreflexo,final,4299.00,4299.00,-11.00,7.00,0.00,-6.00,1.00,3.50,null,Essilor Fit Eyecode | CVP
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,8bd1c20e-426e-4c12-a104-2207940f0778,Orma + Transitions Gen S,VARILUX® Physio® Extensee Essilor Fit Eyecode | CVP Orma + Transitions Gen S,multifocal,Resina,1.50,false,false,true,4299.00,Pagina 15,Crizal Prevencia,Antirreflexo,final,4919.00,4919.00,-11.00,7.00,0.00,-6.00,1.00,3.50,null,Essilor Fit Eyecode | CVP
Optilab,Optilab 06 de abril a 31 de julho de 2026,VARILUX® Physio® Extensee,Progressiva,multifocal,8bd1c20e-426e-4c12-a104-2207940f0778,Orma + Transitions Gen S,VARILUX® Physio® Extensee Essilor Fit Eyecode | CVP Orma + Transitions Gen S,multifocal,Resina,1.50,false,false,true,4299.00,Pagina 15,Crizal Rock,Antirreflexo,final,4649.00,4649.00,-11.00,7.00,0.00,-6.00,1.00,3.50,null,Essilor Fit Eyecode | CVP
