family_name,raw_label,canonical_label,material,indice_refracao,base_price,cost_price,compatible_treatments,source_page_reference,confidence_level,section_name,subsection_name,availability_text,cost_hint,page_group,label_disambiguation_basis,is_atomic_offer
Quantum A.I.,1.53 Incolor,Quantum A.I. 1.53 Incolor,Resina,1.53,4960.0,1240.0,"Sigma Blue=5832.0|cost=1458.0, Sigma Supreme=6200.0|cost=1550.0, Sigma Premium=5680.0|cost=1420.0, Sigma Light=5368.0|cost=1342.0",Pagina 7,0.72,,1.53,,,,,False
Quantum A.I.,1.53 Incolor Antirreﬂexo Externo,Quantum A.I. 1.53 Incolor Antirreﬂexo Externo,Resina,1.53,5000.0,1250.0,,Pagina 7,0.72,,1.53,,,,,False
Quantum A.I.,1.53 Blue UV,Quantum A.I. 1.53 Blue UV,Resina,1.53,4980.0,1245.0,"Sigma Blue=5852.0|cost=1463.0, Sigma Supreme=6220.0|cost=1555.0, Sigma Premium=5700.0|cost=1425.0, Sigma Light=5388.0|cost=1347.0",Pagina 7,0.72,,1.53,,,,,False
Quantum A.I.,1.56 Blue UV Antirreﬂexo Externo,Quantum A.I. 1.56 Blue UV Antirreﬂexo Externo,Resina,1.56,5200.0,1300.0,,Pagina 7,0.72,,1.56,,,,,False
Quantum A.I.,1.56 Fotossensível,Quantum A.I. 1.56 Fotossensível,Resina,1.56,4840.0,1210.0,"Sigma Blue=5712.0|cost=1428.0, Sigma Supreme=6080.0|cost=1520.0, Sigma Premium=5560.0|cost=1390.0, Sigma Light=5248.0|cost=1312.0",Pagina 7,0.72,,1.56,,,,,False
Quantum A.I.,1.56 Fotossensível Blue UV,Quantum A.I. 1.56 Fotossensível Blue UV,Resina,1.56,5360.0,1340.0,"Sigma Blue=6232.0|cost=1558.0, Sigma Supreme=6600.0|cost=1650.0, Sigma Premium=6080.0|cost=1520.0, Sigma Light=5768.0|cost=1442.0",Pagina 7,0.72,,1.56,,,,,False
Quantum A.I.,1.56 Fotossensível Antirreﬂexo Externo,Quantum A.I. 1.56 Fotossensível Antirreﬂexo Externo,Resina,1.56,4920.0,1230.0,,Pagina 7,0.72,,1.56,,,,,False
Quantum A.I.,1.56 Fotossensível Blue Antirreﬂexo Externo,Quantum A.I. 1.56 Fotossensível Blue Antirreﬂexo Externo,Resina,1.56,4980.0,1245.0,,Pagina 7,0.72,,1.56,,,,,False
Quantum A.I.,1.59 Incolor,Quantum A.I. 1.59 Incolor,Policarbonato,1.59,5200.0,1300.0,"Sigma Blue=6072.0|cost=1518.0, Sigma Supreme=6440.0|cost=1610.0, Sigma Premium=5920.0|cost=1480.0, Sigma Light=5608.0|cost=1402.0",Pagina 7,0.72,,1.59,,,,,False
Quantum A.I.,1.59 Blue UV,Quantum A.I. 1.59 Blue UV,Policarbonato,1.59,5320.0,1330.0,"Sigma Blue=6192.0|cost=1548.0, Sigma Supreme=6560.0|cost=1640.0, Sigma Premium=6040.0|cost=1510.0, Sigma Light=5728.0|cost=1432.0",Pagina 7,0.72,,1.59,,,,,False
Quantum A.I.,1.60 Blue UV Antirreﬂexo Externo,Quantum A.I. 1.60 Blue UV Antirreﬂexo Externo,Resina,1.6,5560.0,1390.0,,Pagina 7,0.72,,1.60,,,,,False
Quantum A.I.,1.60 Fotossensível,Quantum A.I. 1.60 Fotossensível,Resina,1.6,5660.0,1415.0,"Sigma Blue=6532.0|cost=1633.0, Sigma Supreme=6900.0|cost=1725.0, Sigma Premium=6380.0|cost=1595.0, Sigma Light=6068.0|cost=1517.0",Pagina 7,0.72,,1.60,,,,,False
Quantum A.I.,1.67 Fotossensível Antirreﬂexo Externo,Quantum A.I. 1.67 Fotossensível Antirreﬂexo Externo,Resina,1.67,6880.0,1720.0,,Pagina 7,0.72,,1.67,,,,,False
Quantum A.I.,1.60 Fotossensível Blue UV,Quantum A.I. 1.60 Fotossensível Blue UV,Resina,1.6,6180.0,1545.0,"Sigma Blue=7052.0|cost=1763.0, Sigma Supreme=7420.0|cost=1855.0, Sigma Premium=6900.0|cost=1725.0, Sigma Light=6588.0|cost=1647.0",Pagina 7,0.72,,1.60,,,,,False
Quantum A.I.,1.60 Incolor,Quantum A.I. 1.60 Incolor,Resina,1.6,5760.0,1440.0,"Sigma Blue=6632.0|cost=1658.0, Sigma Supreme=7000.0|cost=1750.0, Sigma Premium=6480.0|cost=1620.0, Sigma Light=6168.0|cost=1542.0",Pagina 7,0.72,,1.60,,,,,False
Quantum A.I.,1.60 Incolor Antirreﬂexo Externo,Quantum A.I. 1.60 Incolor Antirreﬂexo Externo,Resina,1.6,5980.0,1495.0,,Pagina 7,0.72,,1.60,,,,,False
Quantum A.I.,1.60 Blue UV,Quantum A.I. 1.60 Blue UV,Resina,1.6,5760.0,1440.0,"Sigma Blue=6632.0|cost=1658.0, Sigma Supreme=7000.0|cost=1750.0, Sigma Premium=6480.0|cost=1620.0, Sigma Light=6168.0|cost=1542.0",Pagina 7,0.72,,1.60,,,,,False
Quantum A.I.,1.67 Blue UV Antirreﬂexo Externo,Quantum A.I. 1.67 Blue UV Antirreﬂexo Externo,Resina,1.67,5980.0,1495.0,,Pagina 7,0.72,,1.67,,,,,False
Quantum A.I.,1.67 Fotossensível,Quantum A.I. 1.67 Fotossensível,Resina,1.67,6540.0,1635.0,"Sigma Blue=7412.0|cost=1853.0, Sigma Supreme=7780.0|cost=1945.0, Sigma Premium=7260.0|cost=1815.0, Sigma Light=6948.0|cost=1737.0",Pagina 7,0.72,,1.67,,,,,False
Quantum A.I.,1.67 Fotossensível Blue UV,Quantum A.I. 1.67 Fotossensível Blue UV,Resina,1.67,7080.0,1770.0,"Sigma Blue=7952.0|cost=1988.0, Sigma Supreme=8320.0|cost=2080.0, Sigma Premium=7800.0|cost=1950.0, Sigma Light=7488.0|cost=1872.0",Pagina 7,0.72,,1.67,,,,,False
Quantum A.I.,1.67 Photofusion,Quantum A.I. 1.67 Photofusion,Resina,1.67,8460.0,2115.0,"Sigma Blue=9332.0|cost=2333.0, Sigma Supreme=9700.0|cost=2425.0, Sigma Premium=9180.0|cost=2295.0, Sigma Light=8868.0|cost=2217.0",Pagina 7,0.72,,1.67,,,,,False
Quantum A.I.,1.67 Transitions Cinza,Quantum A.I. 1.67 Transitions Cinza,Resina,1.67,8480.0,2120.0,"Sigma Blue=9352.0|cost=2338.0, Sigma Supreme=9720.0|cost=2430.0, Sigma Premium=9200.0|cost=2300.0, Sigma Light=8888.0|cost=2222.0",Pagina 7,0.72,,1.67,,,,,False
Quantum A.I.,1.67 Incolor,Quantum A.I. 1.67 Incolor,Resina,1.67,6500.0,1625.0,"Sigma Blue=7372.0|cost=1843.0, Sigma Supreme=7740.0|cost=1935.0, Sigma Premium=7220.0|cost=1805.0, Sigma Light=6908.0|cost=1727.0",Pagina 7,0.72,,1.67,,,,,False
Quantum A.I.,1.74 Blue UV,Quantum A.I. 1.74 Blue UV,Resina,1.74,6880.0,1720.0,"Sigma Blue=7752.0|cost=1938.0, Sigma Supreme=8120.0|cost=2030.0, Sigma Premium=7600.0|cost=1900.0, Sigma Light=7288.0|cost=1822.0",Pagina 7,0.72,,1.74,,,,,False
Quantum A.I.,1.74 Fotossensível,Quantum A.I. 1.74 Fotossensível,Resina,1.74,8240.0,2060.0,"Sigma Blue=9112.0|cost=2278.0, Sigma Supreme=9480.0|cost=2370.0, Sigma Premium=8960.0|cost=2240.0, Sigma Light=8648.0|cost=2162.0",Pagina 7,0.72,,1.74,,,,,False
Quantum A.I.,1.74 Transitions Cinza,Quantum A.I. 1.74 Transitions Cinza,Resina,1.74,10840.0,2710.0,"Sigma Blue=11712.0|cost=2928.0, Sigma Supreme=12080.0|cost=3020.0, Sigma Premium=11560.0|cost=2890.0, Sigma Light=11248.0|cost=2812.0",Pagina 7,0.72,,1.74,,,,,False
Gamavision 4K,1.53 Incolor,Gamavision 4K 1.53 Incolor,Resina,1.53,3040.0,760.0,"Sigma Blue=3912.0|cost=978.0, Sigma Supreme=4280.0|cost=1070.0, Sigma Premium=3760.0|cost=940.0, Sigma Light=3448.0|cost=862.0",Pagina 8,0.72,,1.53,,,,,False
Gamavision 4K,1.53 Incolor Antirreﬂexo Externo,Gamavision 4K 1.53 Incolor Antirreﬂexo Externo,Resina,1.53,2980.0,745.0,"Sigma Blue=3852.0|cost=963.0, Sigma Supreme=4220.0|cost=1055.0, Sigma Premium=3700.0|cost=925.0, Sigma Light=3388.0|cost=847.0",Pagina 8,0.72,,1.53,,,,,False
Gamavision 4K,1.53 Blue UV,Gamavision 4K 1.53 Blue UV,Resina,1.53,3040.0,760.0,"Sigma Blue=3912.0|cost=978.0, Sigma Supreme=4280.0|cost=1070.0, Sigma Premium=3760.0|cost=940.0, Sigma Light=3448.0|cost=862.0",Pagina 8,0.72,,1.53,,,,,False
Gamavision 4K,1.56 Blue UV Antirreﬂexo Externo,Gamavision 4K 1.56 Blue UV Antirreﬂexo Externo,Resina,1.56,3200.0,800.0,"Sigma Blue=4072.0|cost=1018.0, Sigma Supreme=4440.0|cost=1110.0, Sigma Premium=3920.0|cost=980.0, Sigma Light=3608.0|cost=902.0",Pagina 8,0.72,,1.56,,,,,False
Gamavision 4K,1.56 Fotossensível,Gamavision 4K 1.56 Fotossensível,Resina,1.56,2920.0,730.0,"Sigma Blue=3792.0|cost=948.0, Sigma Supreme=4160.0|cost=1040.0, Sigma Premium=3640.0|cost=910.0, Sigma Light=3328.0|cost=832.0",Pagina 8,0.72,,1.56,,,,,False
Gamavision 4K,1.56 Fotossensível Blue UV,Gamavision 4K 1.56 Fotossensível Blue UV,Resina,1.56,3320.0,830.0,"Sigma Blue=4192.0|cost=1048.0, Sigma Supreme=4560.0|cost=1140.0, Sigma Premium=4040.0|cost=1010.0, Sigma Light=3728.0|cost=932.0",Pagina 8,0.72,,1.56,,,,,False
Gamavision 4K,1.56 Fotossensível Antirreﬂexo Externo,Gamavision 4K 1.56 Fotossensível Antirreﬂexo Externo,Resina,1.56,3000.0,750.0,"Sigma Blue=3872.0|cost=968.0, Sigma Supreme=4240.0|cost=1060.0, Sigma Premium=3720.0|cost=930.0, Sigma Light=3408.0|cost=852.0",Pagina 8,0.72,,1.56,,,,,False
Gamavision 4K,1.56 Fotossensível Blue Antirreﬂexo Externo,Gamavision 4K 1.56 Fotossensível Blue Antirreﬂexo Externo,Resina,1.56,3040.0,760.0,"Sigma Blue=3912.0|cost=978.0, Sigma Supreme=4280.0|cost=1070.0, Sigma Premium=3760.0|cost=940.0, Sigma Light=3448.0|cost=862.0",Pagina 8,0.72,,1.56,,,,,False
Gamavision 4K,1.59 Incolor,Gamavision 4K 1.59 Incolor,Policarbonato,1.59,3220.0,805.0,"Sigma Blue=4092.0|cost=1023.0, Sigma Supreme=4460.0|cost=1115.0, Sigma Premium=3940.0|cost=985.0, Sigma Light=3628.0|cost=907.0",Pagina 8,0.72,,1.59,,,,,False
Gamavision 4K,1.59 Blue UV,Gamavision 4K 1.59 Blue UV,Policarbonato,1.59,3300.0,825.0,"Sigma Blue=4172.0|cost=1043.0, Sigma Supreme=4540.0|cost=1135.0, Sigma Premium=4020.0|cost=1005.0, Sigma Light=3708.0|cost=927.0",Pagina 8,0.72,,1.59,,,,,False
Gamavision 4K,1.60 Blue UV Antirreﬂexo Externo,Gamavision 4K 1.60 Blue UV Antirreﬂexo Externo,Resina,1.6,3480.0,870.0,"Sigma Blue=4352.0|cost=1088.0, Sigma Supreme=4720.0|cost=1180.0, Sigma Premium=4200.0|cost=1050.0, Sigma Light=3888.0|cost=972.0",Pagina 8,0.72,,1.60,,,,,False
Gamavision 4K,1.60 Fotossensível,Gamavision 4K 1.60 Fotossensível,Resina,1.6,3560.0,890.0,"Sigma Blue=4432.0|cost=1108.0, Sigma Supreme=4800.0|cost=1200.0, Sigma Premium=4280.0|cost=1070.0, Sigma Light=3968.0|cost=992.0",Pagina 8,0.72,,1.60,,,,,False
Gamavision 4K,1.60 Fotossensível Blue UV,Gamavision 4K 1.60 Fotossensível Blue UV,Resina,1.6,3960.0,990.0,"Sigma Blue=4832.0|cost=1208.0, Sigma Supreme=5200.0|cost=1300.0, Sigma Premium=4680.0|cost=1170.0, Sigma Light=4368.0|cost=1092.0",Pagina 8,0.72,,1.60,,,,,False
Gamavision 4K,1.60 Incolor,Gamavision 4K 1.60 Incolor,Resina,1.6,3640.0,910.0,"Sigma Blue=4512.0|cost=1128.0, Sigma Supreme=4880.0|cost=1220.0, Sigma Premium=4360.0|cost=1090.0, Sigma Light=4048.0|cost=1012.0",Pagina 8,0.72,,1.60,,,,,False
Gamavision 4K,1.60 Incolor Antirreﬂexo Externo,Gamavision 4K 1.60 Incolor Antirreﬂexo Externo,Resina,1.6,3800.0,950.0,"Sigma Blue=4672.0|cost=1168.0, Sigma Supreme=5040.0|cost=1260.0, Sigma Premium=4520.0|cost=1130.0, Sigma Light=4208.0|cost=1052.0",Pagina 8,0.72,,1.60,,,,,False
Gamavision 4K,1.60 Blue UV,Gamavision 4K 1.60 Blue UV,Resina,1.6,3640.0,910.0,"Sigma Blue=4512.0|cost=1128.0, Sigma Supreme=4880.0|cost=1220.0, Sigma Premium=4360.0|cost=1090.0, Sigma Light=4048.0|cost=1012.0",Pagina 8,0.72,,1.60,,,,,False
Gamavision 4K,1.67 Blue UV Antirreﬂexo Externo,Gamavision 4K 1.67 Blue UV Antirreﬂexo Externo,Resina,1.67,3800.0,950.0,"Sigma Blue=4672.0|cost=1168.0, Sigma Supreme=5040.0|cost=1260.0, Sigma Premium=4520.0|cost=1130.0, Sigma Light=4208.0|cost=1052.0",Pagina 8,0.72,,1.67,,,,,False
Gamavision 4K,1.67 Fotossensível,Gamavision 4K 1.67 Fotossensível,Resina,1.67,4232.0,1058.0,"Sigma Blue=5104.0|cost=1276.0, Sigma Supreme=5472.0|cost=1368.0, Sigma Premium=4952.0|cost=1238.0, Sigma Light=4640.0|cost=1160.0",Pagina 8,0.72,,1.67,,,,,False
Gamavision 4K,1.67 Fotossensível Antirreﬂexo Externo,Gamavision 4K 1.67 Fotossensível Antirreﬂexo Externo,Resina,1.67,4480.0,1120.0,"Sigma Blue=5352.0|cost=1338.0, Sigma Supreme=5720.0|cost=1430.0, Sigma Premium=5200.0|cost=1300.0, Sigma Light=4888.0|cost=1222.0",Pagina 8,0.72,,1.67,,,,,False
Gamavision 4K,1.67 Fotossensível Blue UV,Gamavision 4K 1.67 Fotossensível Blue UV,Resina,1.67,4632.0,1158.0,"Sigma Blue=5504.0|cost=1376.0, Sigma Supreme=5872.0|cost=1468.0, Sigma Premium=5352.0|cost=1338.0, Sigma Light=5040.0|cost=1260.0",Pagina 8,0.72,,1.67,,,,,False
Gamavision 4K,1.67 Photofusion,Gamavision 4K 1.67 Photofusion,Resina,1.67,5684.0,1421.0,"Sigma Blue=6556.0|cost=1639.0, Sigma Supreme=6924.0|cost=1731.0, Sigma Premium=6404.0|cost=1601.0, Sigma Light=6092.0|cost=1523.0",Pagina 8,0.72,,1.67,,,,,False
Gamavision 4K,1.67 Transitions Cinza,Gamavision 4K 1.67 Transitions Cinza,Resina,1.67,5684.0,1421.0,"Sigma Blue=6556.0|cost=1639.0, Sigma Supreme=6924.0|cost=1731.0, Sigma Premium=6404.0|cost=1601.0, Sigma Light=6092.0|cost=1523.0",Pagina 8,0.72,,1.67,,,,,False
Gamavision 4K,1.67 Incolor,Gamavision 4K 1.67 Incolor,Resina,1.67,4200.0,1050.0,"Sigma Blue=5072.0|cost=1268.0, Sigma Supreme=5440.0|cost=1360.0, Sigma Premium=4920.0|cost=1230.0, Sigma Light=4608.0|cost=1152.0",Pagina 8,0.72,,1.67,,,,,False
Gamavision 4K,1.74 Blue UV,Gamavision 4K 1.74 Blue UV,Resina,1.74,4480.0,1120.0,"Sigma Blue=5352.0|cost=1338.0, Sigma Supreme=5720.0|cost=1430.0, Sigma Premium=5200.0|cost=1300.0, Sigma Light=4888.0|cost=1222.0",Pagina 8,0.72,,1.74,,,,,False
Gamavision 4K,1.74 Fotossensível,Gamavision 4K 1.74 Fotossensível,Resina,1.74,5520.0,1380.0,"Sigma Blue=6392.0|cost=1598.0, Sigma Supreme=6760.0|cost=1690.0, Sigma Premium=6240.0|cost=1560.0, Sigma Light=5928.0|cost=1482.0",Pagina 8,0.72,,1.74,,,,,False
Gamavision 4K,1.74 Transitions Cinza,Gamavision 4K 1.74 Transitions Cinza,Resina,1.74,7484.0,1871.0,"Sigma Blue=8356.0|cost=2089.0, Sigma Supreme=8724.0|cost=2181.0, Sigma Premium=8204.0|cost=2051.0, Sigma Light=7892.0|cost=1973.0",Pagina 8,0.72,,1.74,,,,,False
Gamavision Pro Individual,1.53 Incolor,Gamavision Pro Individual 1.53 Incolor,Resina,1.53,2425.0,485.0,"Sigma Blue=3515.0|cost=703.0, Sigma Supreme=3975.0|cost=795.0, Sigma Premium=3325.0|cost=665.0, Sigma Light=2935.0|cost=587.0",Pagina 9,0.72,,1.53,,,,,False
Gamavision Pro Individual,1.53 Incolor Antirreﬂexo Externo,Gamavision Pro Individual 1.53 Incolor Antirreﬂexo Externo,Resina,1.53,2300.0,460.0,"Sigma Blue=3390.0|cost=678.0, Sigma Supreme=3850.0|cost=770.0, Sigma Premium=3200.0|cost=640.0, Sigma Light=2810.0|cost=562.0",Pagina 9,0.72,,1.53,,,,,False
Gamavision Pro Individual,1.53 Blue UV,Gamavision Pro Individual 1.53 Blue UV,Resina,1.53,2300.0,460.0,"Sigma Blue=3390.0|cost=678.0, Sigma Supreme=3850.0|cost=770.0, Sigma Premium=3200.0|cost=640.0, Sigma Light=2810.0|cost=562.0",Pagina 9,0.72,,1.53,,,,,False
Gamavision Pro Individual,1.56 Blue UV Antirreﬂexo Externo,Gamavision Pro Individual 1.56 Blue UV Antirreﬂexo Externo,Resina,1.56,2500.0,500.0,"Sigma Blue=3590.0|cost=718.0, Sigma Supreme=4050.0|cost=810.0, Sigma Premium=3400.0|cost=680.0, Sigma Light=3010.0|cost=602.0",Pagina 9,0.72,,1.56,,,,,False
Gamavision Pro Individual,1.56 Fotossensível,Gamavision Pro Individual 1.56 Fotossensível,Resina,1.56,2625.0,525.0,"Sigma Blue=3715.0|cost=743.0, Sigma Supreme=4175.0|cost=835.0, Sigma Premium=3525.0|cost=705.0, Sigma Light=3135.0|cost=627.0",Pagina 9,0.72,,1.56,,,,,False
Gamavision Pro Individual,1.56 Fotossensível Blue UV,Gamavision Pro Individual 1.56 Fotossensível Blue UV,Resina,1.56,3050.0,610.0,"Sigma Blue=4140.0|cost=828.0, Sigma Supreme=4600.0|cost=920.0, Sigma Premium=3950.0|cost=790.0, Sigma Light=3560.0|cost=712.0",Pagina 9,0.72,,1.56,,,,,False
Gamavision Pro Individual,1.56 Fotossensível Antirreﬂexo Externo,Gamavision Pro Individual 1.56 Fotossensível Antirreﬂexo Externo,Resina,1.56,2725.0,545.0,"Sigma Blue=3815.0|cost=763.0, Sigma Supreme=4275.0|cost=855.0, Sigma Premium=3625.0|cost=725.0, Sigma Light=3235.0|cost=647.0",Pagina 9,0.72,,1.56,,,,,False
Gamavision Pro Individual,1.56 Fotossensível Blue Antirreﬂexo Externo,Gamavision Pro Individual 1.56 Fotossensível Blue Antirreﬂexo Externo,Resina,1.56,3250.0,650.0,"Sigma Blue=4340.0|cost=868.0, Sigma Supreme=4800.0|cost=960.0, Sigma Premium=4150.0|cost=830.0, Sigma Light=3760.0|cost=752.0",Pagina 9,0.72,,1.56,,,,,False
Gamavision Pro Individual,1.59 Incolor,Gamavision Pro Individual 1.59 Incolor,Policarbonato,1.59,2575.0,515.0,"Sigma Blue=3665.0|cost=733.0, Sigma Supreme=4125.0|cost=825.0, Sigma Premium=3475.0|cost=695.0, Sigma Light=3085.0|cost=617.0",Pagina 9,0.72,,1.59,,,,,False
Gamavision Pro Individual,1.59 Blue UV,Gamavision Pro Individual 1.59 Blue UV,Policarbonato,1.59,2700.0,540.0,"Sigma Blue=3790.0|cost=758.0, Sigma Supreme=4250.0|cost=850.0, Sigma Premium=3600.0|cost=720.0, Sigma Light=3210.0|cost=642.0",Pagina 9,0.72,,1.59,,,,,False
Gamavision Pro Individual,1.60 Blue UV Antirreﬂexo Externo,Gamavision Pro Individual 1.60 Blue UV Antirreﬂexo Externo,Resina,1.6,2925.0,585.0,"Sigma Blue=4015.0|cost=803.0, Sigma Supreme=4475.0|cost=895.0, Sigma Premium=3825.0|cost=765.0, Sigma Light=3435.0|cost=687.0",Pagina 9,0.72,,1.60,,,,,False
Gamavision Pro Individual,1.60 Fotossensível,Gamavision Pro Individual 1.60 Fotossensível,Resina,1.6,3500.0,700.0,"Sigma Blue=4590.0|cost=918.0, Sigma Supreme=5050.0|cost=1010.0, Sigma Premium=4400.0|cost=880.0, Sigma Light=4010.0|cost=802.0",Pagina 9,0.72,,1.60,,,,,False
Gamavision Pro Individual,1.60 Fotossensível Blue UV,Gamavision Pro Individual 1.60 Fotossensível Blue UV,Resina,1.6,3825.0,765.0,"Sigma Blue=4915.0|cost=983.0, Sigma Supreme=5375.0|cost=1075.0, Sigma Premium=4725.0|cost=945.0, Sigma Light=4335.0|cost=867.0",Pagina 9,0.72,,1.60,,,,,False
Gamavision Pro Individual,1.60 Incolor,Gamavision Pro Individual 1.60 Incolor,Resina,1.6,3250.0,650.0,"Sigma Blue=4340.0|cost=868.0, Sigma Supreme=4800.0|cost=960.0, Sigma Premium=4150.0|cost=830.0, Sigma Light=3760.0|cost=752.0",Pagina 9,0.72,,1.60,,,,,False
Gamavision Pro Individual,1.60 Incolor Antirreﬂexo Externo,Gamavision Pro Individual 1.60 Incolor Antirreﬂexo Externo,Resina,1.6,3475.0,695.0,"Sigma Blue=4565.0|cost=913.0, Sigma Supreme=5025.0|cost=1005.0, Sigma Premium=4375.0|cost=875.0, Sigma Light=3985.0|cost=797.0",Pagina 9,0.72,,1.60,,,,,False
Gamavision Pro Individual,1.60 Blue UV,Gamavision Pro Individual 1.60 Blue UV,Resina,1.6,5500.0,1100.0,"Sigma Blue=6590.0|cost=1318.0, Sigma Supreme=7050.0|cost=1410.0, Sigma Premium=6400.0|cost=1280.0, Sigma Light=6010.0|cost=1202.0",Pagina 9,0.72,,1.60,,,,,False
Gamavision Pro Individual,1.67 Blue UV Antirreﬂexo Externo,Gamavision Pro Individual 1.67 Blue UV Antirreﬂexo Externo,Resina,1.67,3475.0,695.0,"Sigma Blue=4565.0|cost=913.0, Sigma Supreme=5025.0|cost=1005.0, Sigma Premium=4375.0|cost=875.0, Sigma Light=3985.0|cost=797.0",Pagina 9,0.72,,1.67,,,,,False
Gamavision Pro Individual,1.67 Fotossensível,Gamavision Pro Individual 1.67 Fotossensível,Resina,1.67,4425.0,885.0,"Sigma Blue=5515.0|cost=1103.0, Sigma Supreme=5975.0|cost=1195.0, Sigma Premium=5325.0|cost=1065.0, Sigma Light=4935.0|cost=987.0",Pagina 9,0.72,,1.67,,,,,False
Gamavision Pro Individual,1.67 Fotossensível Antirreﬂexo Externo,Gamavision Pro Individual 1.67 Fotossensível Antirreﬂexo Externo,Resina,1.67,5000.0,1000.0,"Sigma Blue=6090.0|cost=1218.0, Sigma Supreme=6550.0|cost=1310.0, Sigma Premium=5900.0|cost=1180.0, Sigma Light=5510.0|cost=1102.0",Pagina 9,0.72,,1.67,,,,,False
Gamavision Pro Individual,1.67 Fotossensível Blue UV,Gamavision Pro Individual 1.67 Fotossensível Blue UV,Resina,1.67,4525.0,905.0,"Sigma Blue=5615.0|cost=1123.0, Sigma Supreme=6075.0|cost=1215.0, Sigma Premium=5425.0|cost=1085.0, Sigma Light=5035.0|cost=1007.0",Pagina 9,0.72,,1.67,,,,,False
Gamavision Pro Individual,1.67 Photofusion,Gamavision Pro Individual 1.67 Photofusion,Resina,1.67,6250.0,1250.0,"Sigma Blue=7340.0|cost=1468.0, Sigma Supreme=7800.0|cost=1560.0, Sigma Premium=7150.0|cost=1430.0, Sigma Light=6760.0|cost=1352.0",Pagina 9,0.72,,1.67,,,,,False
Gamavision Pro Individual,1.67 Transitions Cinza,Gamavision Pro Individual 1.67 Transitions Cinza,Resina,1.67,6250.0,1250.0,"Sigma Blue=7340.0|cost=1468.0, Sigma Supreme=7800.0|cost=1560.0, Sigma Premium=7150.0|cost=1430.0, Sigma Light=6760.0|cost=1352.0",Pagina 9,0.72,,1.67,,,,,False
Gamavision Pro Individual,1.67 Incolor,Gamavision Pro Individual 1.67 Incolor,Resina,1.67,5075.0,1015.0,"Sigma Blue=6165.0|cost=1233.0, Sigma Supreme=6625.0|cost=1325.0, Sigma Premium=5975.0|cost=1195.0, Sigma Light=5585.0|cost=1117.0",Pagina 9,0.82,,1.67,,,,,False
Gamavision Pro Individual,1.74 Blue UV,Gamavision Pro Individual 1.74 Blue UV,Resina,1.74,5500.0,1100.0,"Sigma Blue=6590.0|cost=1318.0, Sigma Supreme=7050.0|cost=1410.0, Sigma Premium=6400.0|cost=1280.0, Sigma Light=6010.0|cost=1202.0",Pagina 9,0.82,,1.74,,,,,False
Gamavision Pro Individual,1.74 Fotossensível,Gamavision Pro Individual 1.74 Fotossensível,Resina,1.74,6550.0,1310.0,"Sigma Blue=7640.0|cost=1528.0, Sigma Supreme=8100.0|cost=1620.0, Sigma Premium=7450.0|cost=1490.0, Sigma Light=7060.0|cost=1412.0",Pagina 9,0.82,,1.74,,,,,False
Gamavision Pro Individual,1.74 Transitions Cinza,Gamavision Pro Individual 1.74 Transitions Cinza,Resina,1.74,8425.0,1685.0,"Sigma Blue=9515.0|cost=1903.0, Sigma Supreme=9975.0|cost=1995.0, Sigma Premium=9325.0|cost=1865.0, Sigma Light=8935.0|cost=1787.0",Pagina 9,0.82,,1.74,,,,,False
