ID_Item;ID_Venda_CSV;ID_Produto_CSV;Qtd;Valor;DIAGNOSTICO
2334;1538;1721;1;490,00;Venda Pai Nao Existe no Banco
2335;1539;1534;1;140,00;Venda Pai Nao Existe no Banco
2336;1540;6822;1;220,00;Venda Pai Nao Existe no Banco
2337;1542;1542;1;260,00;Venda Pai Nao Existe no Banco
2338;1542;5840;1;260,00;Venda Pai Nao Existe no Banco
2339;1543;1672;1;175,00;Venda Pai Nao Existe no Banco
2340;1544;5451;1;20,00;Venda Pai Nao Existe no Banco
2341;1534;1370;1;90,00;Venda Pai Nao Existe no Banco
2342;1546;1542;1;210,00;Venda Pai Nao Existe no Banco
2343;1546;6059;1;190,00;Venda Pai Nao Existe no Banco
2344;1550;4587;1;480,00;Venda Pai Nao Existe no Banco
2345;1550;1370;1;190,00;Venda Pai Nao Existe no Banco
2346;1551;1533;1;80,00;Venda Pai Nao Existe no Banco
2347;1551;7498;1;320,00;Venda Pai Nao Existe no Banco
2348;1552;3992;1;100,00;Venda Pai Nao Existe no Banco
2349;1553;1534;1;160,00;Venda Pai Nao Existe no Banco
2350;1553;7526;1;190,00;Venda Pai Nao Existe no Banco
2351;1554;1533;1;90,00;Venda Pai Nao Existe no Banco
2352;1554;7532;1;190,00;Venda Pai Nao Existe no Banco
2353;1555;1721;1;505,00;Venda Pai Nao Existe no Banco
2354;1555;7328;1;370,00;Venda Pai Nao Existe no Banco
2355;1556;1533;1;90,00;Venda Pai Nao Existe no Banco
2356;1557;5995;1;200,00;Venda Pai Nao Existe no Banco
2357;1558;1720;1;150,00;Venda Pai Nao Existe no Banco
2358;1558;3440;1;150,00;Venda Pai Nao Existe no Banco
2359;1559;1534;1;160,00;Venda Pai Nao Existe no Banco
2360;1559;7527;1;210,00;Venda Pai Nao Existe no Banco
2361;1561;5231;1;350,00;Venda Pai Nao Existe no Banco
2362;1560;7523;1;620,00;Venda Pai Nao Existe no Banco
2363;1560;7409;1;480,00;Venda Pai Nao Existe no Banco
2364;1562;1534;1;160,00;Venda Pai Nao Existe no Banco
2365;1563;1534;1;160,00;Venda Pai Nao Existe no Banco
2366;1563;7541;1;230,00;Venda Pai Nao Existe no Banco
2367;1564;1534;1;160,00;Venda Pai Nao Existe no Banco
2368;1564;7080;1;250,00;Venda Pai Nao Existe no Banco
2369;1565;1542;1;260,00;Venda Pai Nao Existe no Banco
2370;1568;1533;1;90,00;Venda Pai Nao Existe no Banco
2372;1569;1370;1;80,00;Venda Pai Nao Existe no Banco
2373;1570;1534;0,5;120,00;Venda Pai Nao Existe no Banco
2374;1570;1672;0,5;185,00;Venda Pai Nao Existe no Banco
2375;1570;6438;1;525,00;Venda Pai Nao Existe no Banco
2376;1571;1542;1;260,00;Venda Pai Nao Existe no Banco
2377;1571;7538;1;190,00;Venda Pai Nao Existe no Banco
2378;1572;5504;1;670,00;Venda Pai Nao Existe no Banco
2379;1573;1542;1;230,00;Venda Pai Nao Existe no Banco
2380;1575;2403;2;400,00;Venda Pai Nao Existe no Banco
2381;1576;4953;1;258,00;Venda Pai Nao Existe no Banco
2382;1577;1534;1;140,00;Venda Pai Nao Existe no Banco
2383;1579;1534;1;160,00;Venda Pai Nao Existe no Banco
2384;1573;3829;1;210,00;Venda Pai Nao Existe no Banco
2386;1580;5451;1;20,00;Venda Pai Nao Existe no Banco
2387;1580;1534;1;160,00;Venda Pai Nao Existe no Banco
2390;1582;5578;1;350,00;Venda Pai Nao Existe no Banco
2391;1583;1552;1;150,00;Venda Pai Nao Existe no Banco
2392;1584;1554;1;150,00;Venda Pai Nao Existe no Banco
2394;1585;1370;2;200,00;Venda Pai Nao Existe no Banco
2395;1586;1562;0,5;220,00;Venda Pai Nao Existe no Banco
2396;1586;7060;1;180,00;Venda Pai Nao Existe no Banco
2397;1587;1672;1;190,00;Venda Pai Nao Existe no Banco
2398;1587;7472;1;420,00;Venda Pai Nao Existe no Banco
2399;1590;1533;1;80,00;Venda Pai Nao Existe no Banco
2400;1590;1320;1;70,00;Venda Pai Nao Existe no Banco
2401;1591;2287;1;10,00;Venda Pai Nao Existe no Banco
2402;1592;1533;2;130,00;Venda Pai Nao Existe no Banco
2403;1592;1370;1;140,00;Venda Pai Nao Existe no Banco
2404;1592;7042;1;180,00;Venda Pai Nao Existe no Banco
2405;1593;1542;1;260,00;Venda Pai Nao Existe no Banco
2406;1593;7116;1;120,00;Venda Pai Nao Existe no Banco
2407;1594;1370;1;100,00;Venda Pai Nao Existe no Banco
2408;1595;1534;1;160,00;Venda Pai Nao Existe no Banco
2409;1595;6148;1;190,00;Venda Pai Nao Existe no Banco
2410;1597;1533;1;50,00;Venda Pai Nao Existe no Banco
2411;1598;1534;1;160,00;Venda Pai Nao Existe no Banco
2413;1581;4514;1;230,00;Venda Pai Nao Existe no Banco
2414;1581;1542;1;230,00;Venda Pai Nao Existe no Banco
2415;1599;1534;1;160,00;Venda Pai Nao Existe no Banco
2416;1599;7537;1;190,00;Venda Pai Nao Existe no Banco
2417;1600;3011;1;220,00;Venda Pai Nao Existe no Banco
2418;1601;1370;1;100,00;Venda Pai Nao Existe no Banco
2419;1602;1533;1;50,00;Venda Pai Nao Existe no Banco
2420;1604;1534;1;130,00;Venda Pai Nao Existe no Banco
2421;1604;1542;1;260,00;Venda Pai Nao Existe no Banco
2422;1605;1672;1;205,00;Venda Pai Nao Existe no Banco
2423;1606;1554;1;180,00;Venda Pai Nao Existe no Banco
2425;1606;1321;1;100,00;Venda Pai Nao Existe no Banco
2426;1607;1370;1;100,00;Venda Pai Nao Existe no Banco
2427;1611;2411;1;290,00;Venda Pai Nao Existe no Banco
2428;1611;5759;1;340,00;Venda Pai Nao Existe no Banco
2429;1614;1534;1;160,00;Venda Pai Nao Existe no Banco
2430;1614;7431;1;430,00;Venda Pai Nao Existe no Banco
2431;1616;1542;1;260,00;Venda Pai Nao Existe no Banco
2432;1619;1554;1;130,00;Venda Pai Nao Existe no Banco
2433;1620;1534;1;160,00;Venda Pai Nao Existe no Banco
2434;1621;7377;1;288,00;Venda Pai Nao Existe no Banco
2437;1623;1370;1;250,00;Venda Pai Nao Existe no Banco
2442;1625;1673;1;66,00;Venda Pai Nao Existe no Banco
2443;1626;4514;1;230,00;Venda Pai Nao Existe no Banco
2444;1626;5966;1;0,00;Venda Pai Nao Existe no Banco
2446;1626;7572;1;1.250,00;Venda Pai Nao Existe no Banco
2447;1626;7235;1;240,00;Venda Pai Nao Existe no Banco
2448;1627;1542;1;260,00;Venda Pai Nao Existe no Banco
2449;1627;4357;1;220,00;Venda Pai Nao Existe no Banco
2450;1628;1534;1;160,00;Venda Pai Nao Existe no Banco
2451;1629;5734;1;460,00;Venda Pai Nao Existe no Banco
2452;1629;2690;1;220,00;Venda Pai Nao Existe no Banco
2453;1630;1534;1;160,00;Venda Pai Nao Existe no Banco
2454;1631;1533;0,5;50,00;Venda Pai Nao Existe no Banco
2455;1633;6768;1;350,00;Venda Pai Nao Existe no Banco
2456;1634;1554;1;180,00;Venda Pai Nao Existe no Banco
2458;1636;7411;1;440,00;Venda Pai Nao Existe no Banco
2459;1636;7574;1;490,00;Venda Pai Nao Existe no Banco
2460;1637;1760;1;414,00;Venda Pai Nao Existe no Banco
2461;1638;1560;2;460,00;Venda Pai Nao Existe no Banco
2462;1638;7332;1;300,00;Venda Pai Nao Existe no Banco
2463;1639;1534;1;160,00;Venda Pai Nao Existe no Banco
2464;1639;5535;1;350,00;Venda Pai Nao Existe no Banco
2465;1641;1534;1;160,00;Venda Pai Nao Existe no Banco
2466;1642;1534;1;160,00;Venda Pai Nao Existe no Banco
2467;1643;6015;1;315,00;Venda Pai Nao Existe no Banco
2468;1644;1533;1;90,00;Venda Pai Nao Existe no Banco
2469;1644;2287;1;70,00;Venda Pai Nao Existe no Banco
2470;1645;1533;1;80,00;Venda Pai Nao Existe no Banco
2471;1645;6011;1;250,00;Venda Pai Nao Existe no Banco
2472;1581;1370;1;240,00;Venda Pai Nao Existe no Banco
2473;1646;5727;1;200,00;Venda Pai Nao Existe no Banco
2474;1647;1533;1;90,00;Venda Pai Nao Existe no Banco
2475;1647;7492;1;350,00;Venda Pai Nao Existe no Banco
2476;1648;1542;1;260,00;Venda Pai Nao Existe no Banco
2477;1648;1370;1;180,00;Venda Pai Nao Existe no Banco
2479;1649;1542;1;260,00;Venda Pai Nao Existe no Banco
2480;1650;4575;1;480,00;Venda Pai Nao Existe no Banco
2481;1650;7502;1;320,00;Venda Pai Nao Existe no Banco
2482;1651;4514;1;280,00;Venda Pai Nao Existe no Banco
2483;1651;6951;1;190,00;Venda Pai Nao Existe no Banco
2484;1653;1534;1;160,00;Venda Pai Nao Existe no Banco
2485;1654;1542;1;250,00;Venda Pai Nao Existe no Banco
2486;1654;7232;1;250,00;Venda Pai Nao Existe no Banco
2488;1656;5578;0,5;240,00;Venda Pai Nao Existe no Banco
2489;1656;1534;0,5;70,00;Venda Pai Nao Existe no Banco
2490;1656;7527;1;190,00;Venda Pai Nao Existe no Banco
2491;1657;1533;2;90,00;Venda Pai Nao Existe no Banco
2492;1657;7531;1;220,00;Venda Pai Nao Existe no Banco
2493;1658;1552;1;190,00;Venda Pai Nao Existe no Banco
2494;1658;2287;1;60,00;Venda Pai Nao Existe no Banco
2495;1659;1534;1;160,00;Venda Pai Nao Existe no Banco
2496;1659;7526;1;230,00;Venda Pai Nao Existe no Banco
2498;1660;7575;1;920,00;Venda Pai Nao Existe no Banco
2499;1660;6234;1;160,00;Venda Pai Nao Existe no Banco
2500;1662;1534;1;140,00;Venda Pai Nao Existe no Banco
2501;1663;1534;1;175,00;Venda Pai Nao Existe no Banco
2502;1663;1370;1;100,00;Venda Pai Nao Existe no Banco
2503;1664;1721;1;460,00;Venda Pai Nao Existe no Banco
2504;1664;7536;1;180,00;Venda Pai Nao Existe no Banco
2505;1665;1533;1;90,00;Venda Pai Nao Existe no Banco
2506;1665;7362;1;210,00;Venda Pai Nao Existe no Banco
2507;1666;1760;1;440,00;Venda Pai Nao Existe no Banco
2508;1667;4514;1;290,00;Venda Pai Nao Existe no Banco
2510;1669;7527;1;220,00;Venda Pai Nao Existe no Banco
2511;1669;1778;1;310,00;Venda Pai Nao Existe no Banco
2513;1670;7080;1;100,00;Venda Pai Nao Existe no Banco
2514;1671;4253;1;230,00;Venda Pai Nao Existe no Banco
2515;1671;1752;1;110,00;Venda Pai Nao Existe no Banco
2516;1673;6280;1;200,00;Venda Pai Nao Existe no Banco
2517;1675;1542;1;260,00;Venda Pai Nao Existe no Banco
2518;1676;1533;1;65,00;Venda Pai Nao Existe no Banco
2519;1677;6425;1;440,00;Venda Pai Nao Existe no Banco
2520;1677;4680;0,5;90,00;Venda Pai Nao Existe no Banco
2523;1677;7576;0,5;640,00;Venda Pai Nao Existe no Banco
2524;1678;1673;1;66,00;Venda Pai Nao Existe no Banco
2525;1679;1562;1;570,00;Venda Pai Nao Existe no Banco
2526;1680;6627;1;530,00;Venda Pai Nao Existe no Banco
2527;1682;1534;1;160,00;Venda Pai Nao Existe no Banco
2528;1683;1542;1;200,00;Venda Pai Nao Existe no Banco
2529;1684;1542;1;260,00;Venda Pai Nao Existe no Banco
2530;1685;1760;1;480,00;Venda Pai Nao Existe no Banco
2531;1685;5588;1;200,00;Venda Pai Nao Existe no Banco
2532;1687;1534;1;160,00;Venda Pai Nao Existe no Banco
2533;1687;6461;1;470,00;Venda Pai Nao Existe no Banco
2534;1688;1534;2;240,00;Venda Pai Nao Existe no Banco
2535;1689;1534;1;160,00;Venda Pai Nao Existe no Banco
2537;1689;7055;1;220,00;Venda Pai Nao Existe no Banco
2538;1689;6785;1;250,00;Venda Pai Nao Existe no Banco
2539;1690;1760;1;400,00;Venda Pai Nao Existe no Banco
2540;1690;7548;1;200,00;Venda Pai Nao Existe no Banco
2541;1692;1542;1;260,00;Venda Pai Nao Existe no Banco
2542;1692;3566;1;260,00;Venda Pai Nao Existe no Banco
2543;1693;1533;1;80,00;Venda Pai Nao Existe no Banco
2544;1693;2693;1;100,00;Venda Pai Nao Existe no Banco
2547;1624;1542;1;260,00;Venda Pai Nao Existe no Banco
2548;1696;1542;1;260,00;Venda Pai Nao Existe no Banco
2549;1696;7547;1;180,00;Venda Pai Nao Existe no Banco
2550;1697;1533;1;90,00;Venda Pai Nao Existe no Banco
2551;1697;7543;1;220,00;Venda Pai Nao Existe no Banco
2552;1698;1534;1;140,00;Venda Pai Nao Existe no Banco
2553;1698;7480;1;350,00;Venda Pai Nao Existe no Banco
2554;1699;5133;1;98,00;Venda Pai Nao Existe no Banco
2555;1700;1533;1;90,00;Venda Pai Nao Existe no Banco
2557;1701;1721;1;460,00;Venda Pai Nao Existe no Banco
2558;1701;7045;1;380,00;Venda Pai Nao Existe no Banco
2559;1702;1534;1;160,00;Venda Pai Nao Existe no Banco
2560;1702;1533;1;160,00;Venda Pai Nao Existe no Banco
2561;1704;1533;1;90,00;Venda Pai Nao Existe no Banco
2562;1705;1533;1;90,00;Venda Pai Nao Existe no Banco
2563;1705;4130;1;60,00;Venda Pai Nao Existe no Banco
2564;1706;1542;1;169,00;Venda Pai Nao Existe no Banco
2565;1707;1542;1;245,00;Venda Pai Nao Existe no Banco
2566;1708;1542;1;280,00;Venda Pai Nao Existe no Banco
2567;1709;1534;1;160,00;Venda Pai Nao Existe no Banco
2568;1709;6487;1;180,00;Venda Pai Nao Existe no Banco
2569;1710;1542;1;280,00;Venda Pai Nao Existe no Banco
2570;1712;2403;2;396,00;Venda Pai Nao Existe no Banco
2571;1713;1760;1;390,00;Venda Pai Nao Existe no Banco
2572;1714;6454;1;380,00;Venda Pai Nao Existe no Banco
2574;1715;2287;1;20,00;Venda Pai Nao Existe no Banco
2575;1715;7553;1;600,00;Venda Pai Nao Existe no Banco
2578;1716;6805;1;260,00;Venda Pai Nao Existe no Banco
2581;1716;1534;0,5;80,00;Venda Pai Nao Existe no Banco
2582;1716;7578;0,5;155,00;Venda Pai Nao Existe no Banco
2583;1717;5627;1;680,00;Venda Pai Nao Existe no Banco
2584;1718;1542;1;260,00;Venda Pai Nao Existe no Banco
2585;1718;1540;1;60,00;Venda Pai Nao Existe no Banco
2586;1720;1534;1;160,00;Venda Pai Nao Existe no Banco
2587;1720;7429;1;400,00;Venda Pai Nao Existe no Banco
2588;1721;1534;1;160,00;Venda Pai Nao Existe no Banco
2589;1721;7306;1;272,00;Venda Pai Nao Existe no Banco
2590;1722;1533;2;180,00;Venda Pai Nao Existe no Banco
2591;1723;1534;1;160,00;Venda Pai Nao Existe no Banco
2592;1724;7114;1;120,00;Venda Pai Nao Existe no Banco
2593;1726;1534;1;180,00;Venda Pai Nao Existe no Banco
2594;1727;5582;1;450,00;Venda Pai Nao Existe no Banco
2595;1728;6144;1;70,00;Venda Pai Nao Existe no Banco
2596;1729;1533;1;100,00;Venda Pai Nao Existe no Banco
2597;1729;4791;1;100,00;Venda Pai Nao Existe no Banco
2598;1728;1533;1;45,00;Venda Pai Nao Existe no Banco
2599;1730;5515;1;500,00;Venda Pai Nao Existe no Banco
2602;1730;7400;-1;-300,00;Venda Pai Nao Existe no Banco
2603;1731;1534;1;160,00;Venda Pai Nao Existe no Banco
2604;1731;7033;1;380,00;Venda Pai Nao Existe no Banco
2605;1732;4105;1;180,00;Venda Pai Nao Existe no Banco
2606;1733;5212;2;550,00;Venda Pai Nao Existe no Banco
2607;1735;6733;1;550,00;Venda Pai Nao Existe no Banco
2608;1736;1534;1;140,00;Venda Pai Nao Existe no Banco
2609;1736;4357;1;164,00;Venda Pai Nao Existe no Banco
2610;1737;1534;1;140,00;Venda Pai Nao Existe no Banco
2611;1738;1552;1;190,00;Venda Pai Nao Existe no Banco
2612;1739;1534;1;140,00;Venda Pai Nao Existe no Banco
2613;1740;1534;1;150,00;Venda Pai Nao Existe no Banco
2615;1741;4998;1;350,00;Venda Pai Nao Existe no Banco
2616;1741;1752;1;260,00;Venda Pai Nao Existe no Banco
2617;1742;7262;1;290,00;Venda Pai Nao Existe no Banco
2618;1742;1533;1;90,00;Venda Pai Nao Existe no Banco
2619;1743;7068;1;100,00;Venda Pai Nao Existe no Banco
2620;1744;1534;1;160,00;Venda Pai Nao Existe no Banco
2621;1744;7540;1;184,00;Venda Pai Nao Existe no Banco
2622;1745;1542;1;260,00;Venda Pai Nao Existe no Banco
2623;1748;1668;1;140,00;Venda Pai Nao Existe no Banco
2624;1748;7454;1;220,00;Venda Pai Nao Existe no Banco
2625;1749;2287;1;60,00;Venda Pai Nao Existe no Banco
2626;1750;1534;1;160,00;Venda Pai Nao Existe no Banco
2627;1750;7286;1;350,00;Venda Pai Nao Existe no Banco
2628;1751;4680;1;190,00;Venda Pai Nao Existe no Banco
2629;1751;7518;1;320,00;Venda Pai Nao Existe no Banco
2630;1752;1760;1;470,00;Venda Pai Nao Existe no Banco
2631;1752;7425;1;440,00;Venda Pai Nao Existe no Banco
2632;1753;4575;1;500,00;Venda Pai Nao Existe no Banco
2633;1755;1534;1;90,00;Venda Pai Nao Existe no Banco
2634;1756;4514;0,5;115,00;Venda Pai Nao Existe no Banco
2636;1757;7141;1;490,00;Venda Pai Nao Existe no Banco
2638;1757;7579;1;550,00;Venda Pai Nao Existe no Banco
2639;1758;7027;1;320,00;Venda Pai Nao Existe no Banco
2640;1759;1534;1;160,00;Venda Pai Nao Existe no Banco
2641;1760;5066;1;560,00;Venda Pai Nao Existe no Banco
2642;1761;5627;1;580,00;Venda Pai Nao Existe no Banco
2644;1762;1752;1;260,00;Venda Pai Nao Existe no Banco
2645;1763;1554;1;170,00;Venda Pai Nao Existe no Banco
2646;1764;2403;1;198,00;Venda Pai Nao Existe no Banco
2647;1766;7346;1;290,00;Venda Pai Nao Existe no Banco
2648;1767;1534;1;140,00;Venda Pai Nao Existe no Banco
2649;1768;1760;1;420,00;Venda Pai Nao Existe no Banco
2650;1768;7515;1;340,00;Venda Pai Nao Existe no Banco
2651;1769;7191;1;440,00;Venda Pai Nao Existe no Banco
2652;1770;1542;2;0,00;Venda Pai Nao Existe no Banco
2653;1770;6418;1;480,00;Venda Pai Nao Existe no Banco
2654;1771;1534;1;160,00;Venda Pai Nao Existe no Banco
2655;1771;7527;1;220,00;Venda Pai Nao Existe no Banco
2656;1772;1534;1;145,00;Venda Pai Nao Existe no Banco
2657;1773;1533;1;90,00;Venda Pai Nao Existe no Banco
2658;1773;2287;1;140,00;Venda Pai Nao Existe no Banco
2659;1774;1542;0,5;120,00;Venda Pai Nao Existe no Banco
2660;1775;1542;1;260,00;Venda Pai Nao Existe no Banco
2661;1775;6641;1;220,00;Venda Pai Nao Existe no Banco
2662;1776;5578;1;498,00;Venda Pai Nao Existe no Banco
2663;1777;1534;1;160,00;Venda Pai Nao Existe no Banco
2664;1777;7418;1;430,00;Venda Pai Nao Existe no Banco
2665;1779;1533;1;90,00;Venda Pai Nao Existe no Banco
2666;1779;6766;1;290,00;Venda Pai Nao Existe no Banco
2668;1780;7580;0,5;750,00;Venda Pai Nao Existe no Banco
2669;1780;1562;0,5;210,00;Venda Pai Nao Existe no Banco
2671;1782;1542;1;260,00;Venda Pai Nao Existe no Banco
2672;1781;1533;0,5;45,00;Venda Pai Nao Existe no Banco
2673;1781;1672;0,5;125,00;Venda Pai Nao Existe no Banco
2674;1781;2287;1;100,00;Venda Pai Nao Existe no Banco
2675;1783;1752;1;270,00;Venda Pai Nao Existe no Banco
2676;1784;1534;1;160,00;Venda Pai Nao Existe no Banco
2677;1785;1533;1;90,00;Venda Pai Nao Existe no Banco
2678;1785;7233;1;220,00;Venda Pai Nao Existe no Banco
2679;1786;1534;1;145,00;Venda Pai Nao Existe no Banco
2680;1786;2287;1;20,00;Venda Pai Nao Existe no Banco
2681;1788;1534;1;160,00;Venda Pai Nao Existe no Banco
2682;1788;4448;1;99,00;Venda Pai Nao Existe no Banco
2683;1789;5816;1;150,00;Venda Pai Nao Existe no Banco
2684;1790;1534;1;160,00;Venda Pai Nao Existe no Banco
2685;1790;7473;1;470,00;Venda Pai Nao Existe no Banco
2686;1791;1534;1;160,00;Venda Pai Nao Existe no Banco
2687;1791;7494;1;198,00;Venda Pai Nao Existe no Banco
2688;1792;1721;1;550,00;Venda Pai Nao Existe no Banco
2689;1793;1542;1;230,00;Venda Pai Nao Existe no Banco
2690;1794;1533;1;90,00;Venda Pai Nao Existe no Banco
2691;1794;4448;1;100,00;Venda Pai Nao Existe no Banco
2692;1795;1370;1;90,00;Venda Pai Nao Existe no Banco
2693;1797;1554;1;170,00;Venda Pai Nao Existe no Banco
2694;1797;6879;1;210,00;Venda Pai Nao Existe no Banco
2696;1798;7327;1;380,00;Venda Pai Nao Existe no Banco
2697;1798;4514;1;260,00;Venda Pai Nao Existe no Banco
2698;1800;6816;1;340,00;Venda Pai Nao Existe no Banco
2699;1800;1533;1;210,00;Venda Pai Nao Existe no Banco
2700;1801;1533;1;80,00;Venda Pai Nao Existe no Banco
2701;1801;7043;1;170,00;Venda Pai Nao Existe no Banco
2702;1802;1760;1;420,00;Venda Pai Nao Existe no Banco
2703;1802;7515;1;198,00;Venda Pai Nao Existe no Banco
2705;1803;1752;1;290,00;Venda Pai Nao Existe no Banco
2706;1804;6077;1;240,00;Venda Pai Nao Existe no Banco
2707;1805;1554;1;170,00;Venda Pai Nao Existe no Banco
2708;1805;7545;1;99,00;Venda Pai Nao Existe no Banco
2709;1806;1554;1;190,00;Venda Pai Nao Existe no Banco
2710;1806;6487;1;99,00;Venda Pai Nao Existe no Banco
2711;1807;1533;1;110,00;Venda Pai Nao Existe no Banco
2712;1808;7564;1;430,00;Venda Pai Nao Existe no Banco
2713;1808;7380;1;560,00;Venda Pai Nao Existe no Banco
2714;1808;6814;1;300,00;Venda Pai Nao Existe no Banco
2715;1810;1760;1;440,00;Venda Pai Nao Existe no Banco
2716;1810;7494;1;190,00;Venda Pai Nao Existe no Banco
2717;1810;1562;1;480,00;Venda Pai Nao Existe no Banco
2718;1810;7484;1;190,00;Venda Pai Nao Existe no Banco
2719;1811;1533;1;90,00;Venda Pai Nao Existe no Banco
2720;1811;7541;1;99,00;Venda Pai Nao Existe no Banco
2721;1812;4680;1;180,00;Venda Pai Nao Existe no Banco
2722;1812;7530;1;120,00;Venda Pai Nao Existe no Banco
2723;1814;1533;1;90,00;Venda Pai Nao Existe no Banco
2724;1814;6505;1;99,00;Venda Pai Nao Existe no Banco
2725;1815;6489;1;99,00;Venda Pai Nao Existe no Banco
2726;1816;1533;1;90,00;Venda Pai Nao Existe no Banco
2727;1816;7055;1;99,00;Venda Pai Nao Existe no Banco
2728;1817;1534;1;141,00;Venda Pai Nao Existe no Banco
2729;1817;5966;1;99,00;Venda Pai Nao Existe no Banco
2730;1818;1554;0,5;80,00;Venda Pai Nao Existe no Banco
2731;1819;1760;1;390,00;Venda Pai Nao Existe no Banco
2732;1820;1542;1;135,00;Venda Pai Nao Existe no Banco
2733;1820;7539;1;99,00;Venda Pai Nao Existe no Banco
2734;1822;1533;1;110,00;Venda Pai Nao Existe no Banco
2735;1823;1534;1;160,00;Venda Pai Nao Existe no Banco
2736;1823;6839;1;100,00;Venda Pai Nao Existe no Banco
2737;1825;1534;1;160,00;Venda Pai Nao Existe no Banco
2738;1826;1542;1;245,00;Venda Pai Nao Existe no Banco
2739;1827;1542;1;220,00;Venda Pai Nao Existe no Banco
2740;1827;1533;1;130,00;Venda Pai Nao Existe no Banco
2741;1827;7541;1;100,00;Venda Pai Nao Existe no Banco
2742;1828;7578;1;290,00;Venda Pai Nao Existe no Banco
2743;1828;6706;1;410,00;Venda Pai Nao Existe no Banco
2744;1829;7511;1;290,00;Venda Pai Nao Existe no Banco
2745;1830;1760;1;490,00;Venda Pai Nao Existe no Banco
2746;1830;7482;1;220,00;Venda Pai Nao Existe no Banco
2747;1831;1533;1;45,00;Venda Pai Nao Existe no Banco
2748;1831;7545;1;99,00;Venda Pai Nao Existe no Banco
2749;1832;1552;1;190,00;Venda Pai Nao Existe no Banco
2750;1832;7530;1;100,00;Venda Pai Nao Existe no Banco
2751;1833;4039;1;100,00;Venda Pai Nao Existe no Banco
2752;1834;1534;1;160,00;Venda Pai Nao Existe no Banco
2754;1836;1533;1;90,00;Venda Pai Nao Existe no Banco
2755;1836;7224;1;190,00;Venda Pai Nao Existe no Banco
2756;1837;1554;1;190,00;Venda Pai Nao Existe no Banco
2757;1837;3836;1;100,00;Venda Pai Nao Existe no Banco
2758;1837;1554;1;190,00;Venda Pai Nao Existe no Banco
2759;1837;7498;1;190,00;Venda Pai Nao Existe no Banco
2760;1839;1562;1;280,00;Venda Pai Nao Existe no Banco
2761;1839;7328;1;260,00;Venda Pai Nao Existe no Banco
2762;1840;1760;1;490,00;Venda Pai Nao Existe no Banco
2763;1840;7527;1;100,00;Venda Pai Nao Existe no Banco
2764;1816;5203;1;380,00;Venda Pai Nao Existe no Banco
2765;1841;4680;1;240,00;Venda Pai Nao Existe no Banco
2766;1841;6489;1;140,00;Venda Pai Nao Existe no Banco
2767;1841;4680;1;240,00;Venda Pai Nao Existe no Banco
2768;1841;7503;1;220,00;Venda Pai Nao Existe no Banco
2775;1843;1554;1;180,00;Venda Pai Nao Existe no Banco
2776;1843;1370;1;100,00;Venda Pai Nao Existe no Banco
2778;1845;7586;1;390,00;Venda Pai Nao Existe no Banco
2779;1845;7516;1;198,00;Venda Pai Nao Existe no Banco
2780;1846;1534;1;160,00;Venda Pai Nao Existe no Banco
2781;1846;7254;1;380,00;Venda Pai Nao Existe no Banco
2782;1847;7487;1;150,00;Venda Pai Nao Existe no Banco
2783;1847;1542;1;250,00;Venda Pai Nao Existe no Banco
2784;1848;1554;1;190,00;Venda Pai Nao Existe no Banco
2785;1848;6966;1;120,00;Venda Pai Nao Existe no Banco
2786;1849;1321;1;220,00;Venda Pai Nao Existe no Banco
2788;1850;3514;1;80,00;Venda Pai Nao Existe no Banco
2789;1851;1370;1;90,00;Venda Pai Nao Existe no Banco
2790;1852;7476;1;300,00;Venda Pai Nao Existe no Banco
2791;1853;3514;1;80,00;Venda Pai Nao Existe no Banco
