Código;Lk_venda;Lk_produto;Qtd;Valor vendido;Custo;Valor normal
3610;2408;7438;1;340,00;0,00;
3611;2410;1534;1;160,00;0,00;
3613;2411;6792;1;220,00;0,00;
3614;2412;1534;1;160,00;0,00;
3615;2412;1370;1;100,00;0,00;
3617;2413;5734;1;360,00;0,00;
3618;2413;6717;1;527,00;0,00;
3619;2414;1370;1;100,00;0,00;
3620;2415;1527;1;120,00;0,00;
3621;2416;2403;2;640,00;0,00;
3622;2417;1542;1;130,00;0,00;
3623;2418;7188;1;480,00;0,00;
3624;2419;1534;1;160,00;0,00;
3625;2419;5908;1;100,00;0,00;
3626;2420;1534;1;140,00;0,00;
3627;2420;2588;1;280,00;0,00;
3628;2421;1534;1;160,00;0,00;
3629;2421;7497;1;190,00;0,00;
3630;2422;1542;1;260,00;0,00;
3631;2423;5515;1;440,00;0,00;
3632;2424;7745;1;190,00;0,00;
3634;2425;7761;1;250,00;0,00;
3635;2426;6605;1;340,00;0,00;
3637;2426;1752;0,5;130,00;0,00;
3638;2425;4497;1;480,00;0,00;
3639;2423;5078;1;630,00;0,00;
3640;2427;1752;1;260,00;0,00;
3641;2427;6562;1;480,00;0,00;
3642;2428;7608;1;190,00;0,00;
3643;2429;1533;1;85,00;0,00;
3644;2429;7103;1;100,00;0,00;
3645;2430;1542;1;260,00;0,00;
3646;2430;5118;1;200,00;0,00;
3647;2431;7450;1;390,00;0,00;
3648;2431;1562;1;550,00;0,00;
3649;2432;3180;1;480,00;0,00;
3650;2433;1533;1;100,00;0,00;
3651;2433;1533;1;100,00;0,00;
3652;2434;1542;1;250,00;0,00;
3653;2435;1534;1;160,00;0,00;
3654;2436;1540;1;80,00;0,00;
3655;2437;7653;1;220,00;0,00;
3656;2437;7626;1;220,00;0,00;
3657;2438;1533;1;90,00;0,00;
3658;2438;1534;1;160,00;0,00;
3659;2438;6827;1;120,00;0,00;
3660;2439;1534;1;120,00;0,00;
3661;2440;1554;1;190,00;0,00;
3662;2440;7776;1;140,00;0,00;
3663;2442;1534;1;160,00;0,00;
3664;2442;7641;1;220,00;0,00;
3665;2384;7769;1;400,00;0,00;
3666;2443;7323;1;290,00;0,00;
3667;2444;1721;1;650,00;0,00;
3668;2446;7750;1;200,00;0,00;
3669;2447;1533;1;90,00;0,00;
3670;2447;6948;1;100,00;0,00;
3672;2448;1370;1;100,00;0,00;
3673;2449;1534;1;150,00;0,00;
3674;2449;1534;1;150,00;0,00;
3675;2449;7741;1;190,00;0,00;
3676;2449;7669;1;190,00;0,00;
3677;2449;7733;1;190,00;0,00;
3678;2450;1542;1;260,00;0,00;
3680;2452;1554;1;190,00;0,00;
3682;2455;1534;1;120,00;0,00;
3683;2455;7683;1;250,00;0,00;
3684;2456;1534;1;160,00;0,00;
3685;2456;7532;1;110,00;0,00;
3686;2457;1534;1;160,00;0,00;
3687;2458;1534;1;130,00;0,00;
3688;2459;4514;1;280,00;0,00;
3692;2462;1542;1;260,00;0,00;
3693;2462;6534;1;100,00;0,00;
3694;2464;1534;1;145,00;0,00;
3695;2465;1534;1;160,00;0,00;
3696;2465;6608;1;430,00;0,00;
3698;2466;6178;1;520,00;0,00;
3699;2467;1534;1;160,00;0,00;
3700;2468;5734;1;430,00;0,00;
3701;2468;3075;1;100,00;0,00;
3702;2469;4147;1;80,00;0,00;
3703;2470;5521;1;480,00;0,00;
3704;2472;1534;1;160,00;0,00;
3705;2472;5488;1;290,00;0,00;
3706;2473;6700;1;570,00;0,00;
3707;2473;1534;1;160,00;0,00;
3708;2474;1533;1;80,00;0,00;
3709;2475;7651;1;320,00;0,00;
3710;2475;1542;1;260,00;0,00;
3711;2476;1562;1;500,00;0,00;
3712;2477;4581;1;240,00;0,00;
3713;2478;1672;1;215,00;0,00;
3714;2479;1534;1;160,00;0,00;
3715;2479;5872;1;100,00;0,00;
3716;2480;1816;1;79,00;0,00;
3717;2481;7790;1;100,00;0,00;
3718;2482;1534;1;90,00;0,00;
3719;2481;1534;1;130,00;0,00;
3720;2483;1540;1;60,00;0,00;
3721;2485;2403;2;680,00;0,00;
3722;2486;1542;1;260,00;0,00;
3723;2486;7677;1;190,00;0,00;
3725;2488;7453;1;420,00;0,00;
3726;2488;1554;1;180,00;0,00;
3727;2489;1542;0,5;140,00;0,00;
3729;2490;6679;1;660,00;0,00;
3730;2491;7330;1;240,00;0,00;
3731;2492;5360;1;200,00;0,00;
3732;2493;3907;1;78,00;0,00;
3733;2494;1554;1;190,00;0,00;
3734;2494;7770;1;100,00;0,00;
3735;2495;7044;1;100,00;0,00;
3736;2496;2122;1;660,00;0,00;
3737;2496;4339;1;250,00;0,00;
3738;2497;7419;1;395,00;0,00;
3739;2498;1534;1;160,00;0,00;
3740;2498;7336;1;340,00;0,00;
3741;2499;4514;1;240,00;0,00;
3742;2499;6058;1;100,00;0,00;
3744;2500;1533;1;100,00;0,00;
3745;2500;1534;1;160,00;0,00;
3746;2503;2287;1;200,00;0,00;
3747;2504;1542;1;280,00;0,00;
3749;2504;7771;1;100,00;0,00;
3750;2505;1542;1;280,00;0,00;
3751;2506;1534;1;160,00;0,00;
3752;2506;7671;1;190,00;0,00;
3753;2507;1534;1;130,00;0,00;
3757;2509;7795;1;100,00;0,00;
3758;2510;1752;1;260,00;0,00;
3759;2510;5716;1;190,00;0,00;
3760;2511;1542;1;270,00;0,00;
3761;2511;6964;1;130,00;0,00;
3762;2512;6539;1;370,00;0,00;
3763;2512;2897;1;80,00;0,00;
3765;2514;1552;1;190,00;0,00;
3766;2514;3960;1;100,00;0,00;
3767;2514;7797;1;100,00;0,00;
3769;2514;3706;1;470,00;0,00;
3771;2513;7807;1;410,00;0,00;
3772;2513;7635;1;390,00;0,00;
3774;2515;1534;2;360,00;0,00;
3775;2517;1542;1;260,00;0,00;
3776;2517;7034;1;340,00;0,00;
3777;2519;1542;1;260,00;0,00;
3778;2519;7788;1;130,00;0,00;
3779;2520;1534;1;160,00;0,00;
3780;2520;7468;1;470,00;0,00;
3781;2521;1533;1;80,00;0,00;
3782;2522;7302;1;50,00;0,00;
3784;2523;1534;1;160,00;0,00;
3785;2523;6627;1;530,00;0,00;
3786;2524;1534;1;160,00;0,00;
3787;2524;7775;1;120,00;0,00;
3788;2525;1542;1;260,00;0,00;
3789;2525;7145;1;340,00;0,00;
3790;2526;1534;1;160,00;0,00;
3791;2526;7718;1;140,00;0,00;
3792;2527;1534;1;70,00;0,00;
3793;2528;1542;1;230,00;0,00;
3794;2529;4765;1;90,00;0,00;
3796;2530;7808;1;650,00;0,00;
3797;2531;1533;0,5;60,00;0,00;
3798;2532;7598;1;490,00;0,00;
3799;2532;7773;1;170,00;0,00;
3800;2533;1542;1;250,00;0,00;
3801;2533;4238;1;100,00;0,00;
3802;2534;7756;1;240,00;0,00;
3803;2534;7627;1;220,00;0,00;
3804;2535;7649;1;180,00;0,00;
3805;2538;1721;1;540,00;0,00;
3806;2539;7342;1;290,00;0,00;
3807;2539;1534;1;160,00;0,00;
3809;2513;7809;1;1.620,00;0,00;
3811;2540;7810;1;90,00;0,00;
3812;2541;7237;1;290,00;0,00;
3813;2542;7343;1;290,00;0,00;
3814;2543;1542;1;260,00;0,00;
3815;2545;1542;1;200,00;0,00;
3816;2546;1672;1;220,00;0,00;
3818;2546;7820;1;480,00;0,00;
3819;2546;1544;1;350,00;0,00;
3820;2547;6450;1;310,00;0,00;
3821;2547;7693;1;200,00;0,00;
3822;2548;7776;1;100,00;0,00;
3823;2548;1534;2;260,00;0,00;
3824;2548;7261;1;190,00;0,00;
3825;2549;1542;1;260,00;0,00;
3826;2549;7789;1;130,00;0,00;
3827;2550;7340;1;250,00;0,00;
3828;2551;1761;1;800,00;0,00;
3829;2552;7821;1;190,00;0,00;
3830;2553;1534;1;160,00;0,00;
3831;2554;4680;1;190,00;0,00;
3832;2555;1534;0,5;80,00;0,00;
3834;2555;1760;0,5;270,00;0,00;
3835;2556;1668;1;140,00;0,00;
3836;2556;7821;1;120,00;0,00;
3839;2557;7810;1;165,00;0,00;
3840;2557;7823;1;570,00;0,00;
3841;2558;1552;1;180,00;0,00;
3842;2560;1533;1;90,00;0,00;
3843;2561;1534;1;170,00;0,00;
3844;2561;7821;1;220,00;0,00;
3845;2560;6358;1;310,00;0,00;
3846;2560;1559;1;-150,00;0,00;
3847;2562;7821;1;120,00;0,00;
3848;2563;1554;1;190,00;0,00;
3851;2564;7147;1;320,00;0,00;
3852;2564;7824;1;1.180,00;0,00;
3853;2565;7821;1;220,00;0,00;
3854;2566;6259;1;320,00;0,00;
3855;2567;1533;1;90,00;0,00;
3856;2568;1562;1;540,00;0,00;
3857;2568;7821;1;190,00;0,00;
3858;2569;1534;1;160,00;0,00;
3859;2571;1534;1;40,00;0,00;
3862;2572;1542;1;235,00;0,00;
3863;2555;1534;1;160,00;0,00;
3864;2573;1542;0,5;130,00;0,00;
3865;2543;6292;1;100,00;0,00;
3866;2574;1552;1;170,00;0,00;
3867;2575;1542;1;235,00;0,00;
3868;2575;7821;1;190,00;0,00;
3869;2576;7580;0,5;750,00;0,00;
3870;2577;1534;1;180,00;0,00;
3871;2571;6311;1;50,00;0,00;
3873;2578;7742;1;160,00;0,00;
3874;2578;1534;1;90,00;0,00;
3875;2579;1554;1;180,00;0,00;
3876;2580;1534;1;160,00;0,00;
3877;2580;7821;1;180,00;0,00;
3878;2581;3583;1;600,00;0,00;
3879;2581;6536;1;300,00;0,00;
3880;2582;3259;1;960,00;0,00;
3881;2582;7821;1;180,00;0,00;
3882;2583;5760;1;120,00;0,00;
3883;2584;1411;1;130,00;0,00;
3884;2585;7821;2;360,00;0,00;
3885;2585;1552;0,5;180,00;0,00;
3886;2586;1534;1;160,00;0,00;
3887;2587;1554;1;180,00;0,00;
3888;2587;1450;1;100,00;0,00;
3889;2588;1534;1;160,00;0,00;
3890;2590;1533;1;90,00;0,00;
3891;2590;7821;1;120,00;0,00;
3892;2591;5734;1;380,00;0,00;
3893;2591;1405;1;100,00;0,00;
3894;2592;1542;1;250,00;0,00;
3895;2592;7821;1;150,00;0,00;
3896;2593;1542;0,5;130,00;0,00;
3898;2594;1752;1;260,00;0,00;
3899;2595;1542;1;260,00;0,00;
3900;2595;1405;1;120,00;0,00;
3901;2596;1554;1;140,00;0,00;
3902;2598;1760;1;368,00;0,00;
3903;2598;1534;1;120,00;0,00;
3904;2598;7821;1;100,00;0,00;
3905;2598;7821;1;100,00;0,00;
3906;2599;7821;1;190,00;0,00;
3907;2599;1721;1;505,00;0,00;
3908;2600;1552;0,5;90,00;0,00;
3909;2603;1542;1;220,00;0,00;
3910;2604;4581;1;240,00;0,00;
3911;2605;7444;1;400,00;0,00;
3912;2605;1542;1;220,00;0,00;
3913;2607;1534;1;160,00;0,00;
3914;2607;7821;1;190,00;0,00;
3915;2609;1554;1;140,00;0,00;
3916;2610;1372;1;79,00;0,00;
3918;2612;7821;1;200,00;0,00;
3919;2612;1542;1;210,00;0,00;
3920;2613;1534;1;130,00;0,00;
3921;2613;7821;1;220,00;0,00;
3922;2614;7470;1;470,00;0,00;
3923;2615;4108;1;79,00;0,00;
3925;2616;1534;1;160,00;0,00;
3927;2617;1721;1;500,00;0,00;
3928;2618;1533;1;140,00;0,00;
3929;2603;1370;1;80,00;0,00;
3930;2619;5457;1;500,00;0,00;
3931;2620;1533;1;90,00;0,00;
3932;2621;7821;1;200,00;0,00;
3933;2621;5734;1;400,00;0,00;
3934;2622;2086;1;100,00;0,00;
3935;2624;1321;1;140,00;0,00;
3936;2625;5622;1;250,00;0,00;
3937;2625;1542;1;280,00;0,00;
3938;2626;7505;1;150,00;0,00;
3939;2626;1542;1;230,00;0,00;
3940;2630;1542;1;260,00;0,00;
3941;2630;7821;1;180,00;0,00;
3942;2631;1321;1;150,00;0,00;
3943;2631;1534;1;150,00;0,00;
3944;2632;4514;1;250,00;0,00;
3945;2633;1534;1;160,00;0,00;
3946;2633;7821;1;110,00;0,00;
3947;2634;1336;1;79,00;0,00;
3948;2635;1542;0,5;130,00;0,00;
3949;2635;1533;1;130,00;0,00;
3950;2636;4935;1;467,00;0,00;
3953;2636;0;2;160,00;0,00;
3954;2636;1534;1;160,00;0,00;
3955;2637;1534;1;160,00;0,00;
3956;2638;6347;1;200,00;0,00;
3957;2639;7717;1;280,00;0,00;
3958;2641;1554;1;160,00;0,00;
3959;2641;1405;1;90,00;0,00;
3960;2642;1534;1;100,00;0,00;
3961;2643;1542;1;260,00;0,00;
3962;2644;2588;1;290,00;0,00;
3963;2644;1534;1;110,00;0,00;
3964;2645;1534;1;160,00;0,00;
3965;2646;7566;1;530,00;0,00;
3966;2646;7577;1;580,00;0,00;
3968;2647;1534;1;140,00;0,00;
3969;2647;7409;1;300,00;0,00;
3970;2648;1534;1;170,00;0,00;
3971;2648;7821;1;130,00;0,00;
3972;2649;6698;1;460,00;0,00;
3973;2649;1534;1;160,00;0,00;
3974;2650;1534;1;140,00;0,00;
3975;2650;7821;1;247,00;0,00;
3976;2651;5627;1;700,00;0,00;
3977;2651;1411;1;280,00;0,00;
3978;2652;1405;1;80,00;0,00;
3979;2653;1534;1;160,00;0,00;
3981;2654;4581;1;240,00;0,00;
3982;2655;6347;1;480,00;0,00;
3983;2656;1405;1;100,00;0,00;
3984;2659;7554;1;585,00;0,00;
3985;2660;1534;1;160,00;0,00;
3986;2661;1542;1;260,00;0,00;
3988;2662;7672;1;230,00;0,00;
3990;2663;1533;2;150,00;0,00;
3991;2664;7505;1;180,00;0,00;
3992;2664;1760;1;410,00;0,00;
3993;2665;4581;1;240,00;0,00;
3995;2666;7821;1;230,00;0,00;
3996;2666;1721;1;505,00;0,00;
3997;2667;1534;1;230,00;0,00;
3998;2668;1534;1;150,00;0,00;
4000;2673;1534;1;160,00;0,00;
4001;2673;7821;1;120,00;0,00;
4002;2674;1542;1;260,00;0,00;
4004;2672;1554;1;180,00;0,00;
4005;2675;1533;1;80,00;0,00;
4006;2676;1534;0,5;80,00;0,00;
4007;2678;7821;1;180,00;0,00;
4008;2679;4396;1;600,00;0,00;
4010;2680;7726;1;230,00;0,00;
4011;2680;4680;1;250,00;0,00;
4012;2681;7814;1;140,00;0,00;
4014;2682;7586;2;530,00;0,00;
4015;2682;7508;1;190,00;0,00;
4016;2683;1552;1;180,00;0,00;
4017;2683;7679;1;120,00;0,00;
4018;2685;7769;1;470,00;0,00;
4019;2686;6143;1;100,00;0,00;
4020;2687;1542;1;230,00;0,00;
4021;2687;7821;1;220,00;0,00;
4022;2689;1534;2;300,00;0,00;
4023;2689;7821;1;120,00;0,00;
4024;2690;7821;1;120,00;0,00;
4025;2691;7821;1;100,00;0,00;
4026;2692;1721;1;620,00;0,00;
4027;2692;7821;1;120,00;0,00;
4028;2693;7656;1;180,00;0,00;
4029;2694;1761;1;800,00;0,00;
4030;2695;1534;1;145,00;0,00;
4031;2695;7821;1;120,00;0,00;
4033;2696;4149;1;79,00;0,00;
4034;2697;1534;1;160,00;0,00;
4035;2697;7777;1;220,00;0,00;
4036;2698;1542;1;230,00;0,00;
4037;2698;7679;1;120,00;0,00;
4038;2698;4153;1;80,00;0,00;
4039;2699;7810;1;160,00;0,00;
4040;2700;1554;1;190,00;0,00;
4041;2700;7821;1;220,00;0,00;
4042;2701;1533;1;0,00;0,00;
4043;2701;7773;1;100,00;0,00;
4044;2702;7821;1;150,00;0,00;
4045;2702;1534;1;150,00;0,00;
4047;2703;6389;1;380,00;0,00;
4048;2703;1760;1;460,00;0,00;
4049;2704;7810;1;130,00;0,00;
4050;2705;1752;1;290,00;0,00;
4051;2706;1554;1;190,00;0,00;
4052;2706;7329;1;290,00;0,00;
4053;2707;1533;1;80,00;0,00;
4054;2709;1552;1;170,00;0,00;
4055;2709;7821;1;190,00;0,00;
4056;2710;1554;1;190,00;0,00;
4058;2710;6823;1;100,00;0,00;
4059;2711;6404;1;290,00;0,00;
4060;2712;5627;1;780,00;0,00;
4061;2713;7701;1;200,00;0,00;
4062;2714;7117;1;100,00;0,00;
4063;2715;1542;1;200,00;0,00;
4064;2716;7821;1;180,00;0,00;
4065;2717;5627;1;820,00;0,00;
4066;2717;7821;1;150,00;0,00;
4067;2718;7821;1;100,00;0,00;
4068;2719;1534;1;145,00;0,00;
4069;2513;7809;1;0,00;0,00;
4070;2720;1534;1;160,00;0,00;
4071;2720;7821;1;120,00;0,00;
4072;2721;3447;1;79,00;0,00;
4073;2722;1540;1;70,00;0,00;
4074;2723;1534;1;145,00;0,00;
4077;2725;1533;1;90,00;0,00;
4078;2725;4412;1;230,00;0,00;
4079;2726;4680;0,5;120,00;0,00;
4081;2726;1534;0,5;80,00;0,00;
4082;2726;7230;1;290,00;0,00;
4083;2727;1533;1;90,00;0,00;
4084;2727;2693;1;190,00;0,00;
4085;2728;1542;1;260,00;0,00;
4086;2728;7821;1;130,00;0,00;
4087;2729;1534;1;145,00;0,00;
4088;2730;1534;1;120,00;0,00;
4089;2730;6398;1;250,00;0,00;
4090;2731;1542;1;260,00;0,00;
4091;2731;7821;1;180,00;0,00;
4092;2732;6627;1;495,00;0,00;
4093;2732;1542;1;285,00;0,00;
4094;2734;1542;1;260,00;0,00;
4095;2734;7821;1;190,00;0,00;
4096;2735;5986;1;280,00;0,00;
4097;2736;1534;0,5;80,00;0,00;
4098;2737;1760;1;390,00;0,00;
4100;2738;1534;1;145,00;0,00;
4101;2738;3566;1;290,00;0,00;
4102;2738;1534;1;145,00;0,00;
4103;2738;6823;1;100,00;0,00;
4104;2740;1542;1;250,00;0,00;
4105;2741;1554;1;190,00;0,00;
4106;2742;7697;1;260,00;0,00;
4107;2743;1534;0,5;80,00;0,00;
4108;2744;1534;1;145,00;0,00;
4109;2744;7045;1;255,00;0,00;
4110;2745;1534;1;160,00;0,00;
4111;2745;7287;1;270,00;0,00;
4112;2746;1533;0,5;80,00;0,00;
4113;2747;1533;1;90,00;0,00;
4114;2748;3514;1;80,00;0,00;
4115;2749;1534;1;160,00;0,00;
4116;2750;1542;0,5;130,00;0,00;
4118;2750;7821;1;120,00;0,00;
4119;2750;1533;0,5;45,00;0,00;
4120;2751;1533;0,5;60,00;0,00;
4121;2752;4078;1;400,00;0,00;
4122;2753;1721;1;560,00;0,00;
4123;2753;7821;1;100,00;0,00;
4124;2754;1552;1;160,00;0,00;
4125;2513;2058;1;1.200,00;0,00;
4126;2755;1542;1;260,00;0,00;
4127;2755;7815;1;100,00;0,00;
4128;2757;7821;1;120,00;0,00;
4129;2759;7821;1;220,00;0,00;
4130;2759;1534;1;140,00;0,00;
4131;2761;1542;1;220,00;0,00;
4133;2763;1542;1;260,00;0,00;
4134;2764;1534;1;160,00;0,00;
4135;2766;7821;1;120,00;0,00;
4136;2769;5627;1;500,00;0,00;
4137;2769;7821;1;100,00;0,00;
4138;2770;1752;1;270,00;0,00;
4139;2770;6445;1;350,00;0,00;
4140;2771;1534;1;160,00;0,00;
4141;2771;7461;1;470,00;0,00;
4142;2772;1721;1;550,00;0,00;
4143;2772;6621;1;430,00;0,00;
4144;2773;7514;1;220,00;0,00;
4145;2774;1542;1;260,00;0,00;
4146;2774;7821;1;180,00;0,00;
4147;2775;6067;1;220,00;0,00;
4148;2777;1542;1;490,00;0,00;
4150;2777;7288;1;210,00;0,00;
4151;2778;1540;1;60,00;0,00;
4153;2779;3447;1;79,00;0,00;
4154;2780;1534;1;160,00;0,00;
4155;2780;7257;1;220,00;0,00;
4156;2781;7821;1;120,00;0,00;
4157;2782;7369;1;495,00;0,00;
4158;2784;1534;1;140,00;0,00;
4159;2786;1760;1;420,00;0,00;
4160;2786;7825;1;320,00;0,00;
4161;2787;1534;1;120,00;0,00;
4162;2787;7821;1;120,00;0,00;
4163;2513;6724;1;400,00;0,00;
4164;2788;1534;1;160,00;0,00;
4165;2788;7334;1;280,00;0,00;
4166;2789;1534;1;160,00;0,00;
4167;2789;6862;1;390,00;0,00;
4168;2790;1534;1;160,00;0,00;
4169;2791;1534;1;160,00;0,00;
4170;2791;7821;1;220,00;0,00;
4171;2793;2673;1;160,00;0,00;
4172;2793;1542;1;240,00;0,00;
4173;2794;7698;1;220,00;0,00;
4174;2794;1542;1;380,00;0,00;
4175;2795;1554;1;190,00;0,00;
4176;2795;7821;1;120,00;0,00;
4177;2796;1534;1;145,00;0,00;
4178;2796;7821;1;100,00;0,00;
4179;2797;1534;1;145,00;0,00;
4180;2797;7787;1;120,00;0,00;
4181;2798;5925;1;342,00;0,00;
4182;2799;1542;1;260,00;0,00;
4183;2799;7821;1;140,00;0,00;
4185;2801;1534;1;145,00;0,00;
4187;2800;0;1;0,00;0,00;
4188;2800;7827;1;300,00;0,00;
4189;2802;1534;1;160,00;0,00;
4190;2802;7821;1;180,00;0,00;
4191;2803;1534;1;160,00;0,00;
4192;2803;6417;1;470,00;0,00;
4193;2804;7821;1;120,00;0,00;
4194;2804;7628;1;120,00;0,00;
4196;2805;7777;1;190,00;0,00;
4197;2805;1761;1;700,00;0,00;
4198;2806;1534;1;220,00;0,00;
4199;2806;7774;1;100,00;0,00;
4200;2807;1542;1;380,00;0,00;
4201;2808;1554;1;190,00;0,00;
4202;2808;7325;1;280,00;0,00;
4203;2810;1534;1;130,00;0,00;
4204;2810;1349;1;120,00;0,00;
4205;2811;4497;1;160,00;0,00;
4206;2812;1533;1;90,00;0,00;
4207;2812;4798;1;100,00;0,00;
4208;2813;1542;0,5;130,00;0,00;
4209;2737;7126;1;300,00;0,00;
4210;2814;1721;1;500,00;0,00;
4211;2816;1533;1;90,00;0,00;
4212;2819;5734;1;450,00;0,00;
4214;2820;1752;1;210,00;0,00;
4215;2821;1542;1;260,00;0,00;
4216;2821;7821;1;120,00;0,00;
4217;2823;1554;1;190,00;0,00;
4218;2824;1672;1;240,00;0,00;
4219;2824;7821;1;120,00;0,00;
4220;2825;5135;1;120,00;0,00;
4221;2826;1752;1;290,00;0,00;
4222;2828;1542;1;260,00;0,00;
4223;2828;7610;1;120,00;0,00;
4224;2829;1534;1;160,00;0,00;
4225;2829;6238;1;120,00;0,00;
4226;2829;7821;1;120,00;0,00;
4227;2829;1533;1;90,00;0,00;
4228;2830;1534;1;160,00;0,00;
4229;2830;7644;1;220,00;0,00;
4230;2830;3520;1;158,00;0,00;
4231;2832;1760;1;350,00;0,00;
4232;2832;7830;1;500,00;0,00;
4233;2833;1533;1;80,00;0,00;
4234;2833;7821;1;120,00;0,00;
4235;2834;1529;1;120,00;0,00;
4236;2836;1533;1;90,00;0,00;
4237;2836;7821;1;120,00;0,00;
4238;2837;7378;1;396,00;0,00;
4239;2838;1534;1;160,00;0,00;
4241;2839;1542;1;260,00;0,00;
4242;2840;1542;1;235,00;0,00;
4243;2840;1534;1;145,00;0,00;
4244;2840;7821;1;120,00;0,00;
4245;2840;7468;1;400,00;0,00;
4246;2840;1960;1;690,00;0,00;
4247;2841;5135;1;120,00;0,00;
4248;2842;1534;1;160,00;0,00;
4249;2842;7821;1;120,00;0,00;
4250;2843;1542;1;240,00;0,00;
4251;2844;1542;1;235,00;0,00;
4252;2845;1533;1;90,00;0,00;
4253;2846;1534;1;160,00;0,00;
4254;2846;7821;1;120,00;0,00;
4255;2847;1534;1;160,00;0,00;
4256;2847;7821;1;120,00;0,00;
4257;2848;1534;1;145,00;0,00;
4258;2849;5627;1;620,00;0,00;
4259;2849;7821;1;120,00;0,00;
4260;2850;1534;1;90,00;0,00;
4261;2851;7821;1;120,00;0,00;
4262;2852;1534;1;160,00;0,00;
4263;2852;6948;1;120,00;0,00;
4264;2852;1534;1;160,00;0,00;
4266;2852;7831;1;280,00;0,00;
4267;2853;7821;1;120,00;0,00;
4268;2854;1752;1;280,00;0,00;
4269;2854;7821;1;90,00;0,00;
4270;2855;2588;1;260,00;0,00;
4271;2855;1552;1;165,00;0,00;
4272;2856;1542;1;260,00;0,00;
4273;2856;7821;1;180,00;0,00;
4274;2857;1721;1;450,00;0,00;
4275;2857;7821;1;100,00;0,00;
4277;2858;1542;1;300,00;0,00;
4278;2859;1534;0,5;70,00;0,00;
4279;2860;1534;1;110,00;0,00;
4280;2860;7821;1;120,00;0,00;
4281;2861;4581;1;240,00;0,00;
4282;2862;1534;1;120,00;0,00;
4283;2863;1534;1;120,00;0,00;
4284;2864;1534;1;90,00;0,00;
4285;2864;1534;1;90,00;0,00;
4287;2864;7832;1;280,00;0,00;
4288;2864;7821;1;120,00;0,00;
4289;2865;1542;1;260,00;0,00;
4290;2865;7821;1;120,00;0,00;
4291;2866;1534;1;120,00;0,00;
4292;2867;1534;1;130,00;0,00;
4294;2867;7614;1;150,00;0,00;
4296;2868;7230;1;200,00;0,00;
4297;2868;1534;0,5;45,00;0,00;
4298;2868;6347;0,5;95,00;0,00;
4299;2869;1542;0,5;120,00;0,00;
4301;2870;1534;1;130,00;0,00;
4302;2870;1534;1;130,00;0,00;
4303;2870;1542;1;240,00;0,00;
4304;2871;1534;1;120,00;0,00;
4305;2871;7821;1;120,00;0,00;
4306;2872;1721;1;430,00;0,00;
4307;2872;7821;1;90,00;0,00;
4308;2873;1534;1;160,00;0,00;
4309;2873;7821;1;220,00;0,00;
4312;2874;2403;2;680,00;0,00;
4313;2875;1542;1;260,00;0,00;
4314;2875;7821;1;140,00;0,00;
4315;2876;7610;1;220,00;0,00;
4316;2876;1534;1;110,00;0,00;
4317;2877;7794;1;100,00;0,00;
4318;2878;5578;0,5;249,00;0,00;
4319;2878;1534;0,5;80,00;0,00;
4320;2878;6439;1;430,00;0,00;
4321;2879;1534;1;120,00;0,00;
4322;2879;7821;1;120,00;0,00;
4323;2880;1534;1;120,00;0,00;
4325;2881;7864;1;1.150,00;0,00;
4326;2882;1534;1;160,00;0,00;
4327;2883;1534;1;160,00;0,00;
4328;2884;7821;1;100,00;0,00;
4329;2884;1534;1;160,00;0,00;
4330;2885;5627;1;730,00;0,00;
4331;2886;4307;1;79,00;0,00;
4332;2887;2371;1;320,00;0,00;
4334;2888;7821;1;130,00;0,00;
4335;2889;1534;1;160,00;0,00;
4336;2889;7775;1;100,00;0,00;
4337;2890;1542;1;200,00;0,00;
4338;2891;1554;1;190,00;0,00;
4339;2891;3157;1;100,00;0,00;
4340;2892;1562;1;500,00;0,00;
4341;2892;7863;1;300,00;0,00;
4342;2893;430;1;80,00;0,00;
4343;2894;1542;1;260,00;0,00;
4344;2896;1534;1;140,00;0,00;
4345;2896;5937;1;310,00;0,00;
4346;2897;1534;1;160,00;0,00;
4347;2898;1534;2;280,00;0,00;
4348;2898;7719;1;200,00;0,00;
4349;2898;7436;1;430,00;0,00;
4350;2899;1534;0,5;70,00;0,00;
4351;2900;1534;1;160,00;0,00;
4352;2900;7845;1;340,00;0,00;
4353;2902;1534;1;140,00;0,00;
4354;2903;2403;1;240,00;0,00;
4355;2904;7140;1;440,00;0,00;
4356;2905;1534;0,5;40,00;0,00;
4357;2906;4657;1;550,00;0,00;
4358;2906;6807;1;100,00;0,00;
4359;2907;4581;2;480,00;0,00;
4360;2908;6247;1;79,00;0,00;
4361;2909;1534;1;100,00;0,00;
4362;2909;5932;1;225,00;0,00;
4363;2910;1562;1;520,00;0,00;
4364;2910;7821;1;120,00;0,00;
4365;2911;1534;1;160,00;0,00;
4366;2913;1534;1;140,00;0,00;
4367;2913;7821;1;100,00;0,00;
4369;2914;7821;1;130,00;0,00;
4370;2914;7946;1;1.100,00;0,00;
4371;2915;1542;1;210,00;0,00;
4372;2916;7821;1;160,00;0,00;
4373;2917;1760;1;450,00;0,00;
4374;2918;1534;1;120,00;0,00;
4375;2919;1534;1;140,00;0,00;
4376;2919;6577;1;160,00;0,00;
4377;2920;1542;1;250,00;0,00;
4378;2920;7821;1;120,00;0,00;
4379;2921;5578;1;380,00;0,00;
4380;2921;7821;1;120,00;0,00;
