Código;Lk_Vendas;Data_Venc;Valor_Parcela;Data_Pgto;Valor_Pago;Número_parcela1;Número_parcela2;cartão;che pré;dinheiro;Requisição;multa;juros;comissão;recibo
22999;6913;20/03/2022;170,00;18/04/2022;170,00;4;6;0,00;0,00;170,00;0,00;0,00;0,00;0,00;FALSO
23000;6913;20/04/2022;170,00;09/05/2022;170,00;5;6;0,00;0,00;170,00;0,00;0,00;0,00;0,00;FALSO
23001;6913;20/05/2022;170,00;16/08/2022;170,00;6;6;0,00;0,00;170,00;0,00;0,00;0,00;0,00;FALSO
23002;6914;10/12/2021;105,00;15/12/2021;105,00;1;4;0,00;0,00;105,00;0,00;0,00;0,00;0,00;FALSO
23003;6914;10/01/2022;105,00;11/01/2022;105,00;2;4;0,00;0,00;105,00;0,00;0,00;0,00;0,00;FALSO
23004;6914;10/02/2022;105,00;09/02/2022;105,00;3;4;0,00;0,00;105,00;0,00;0,00;0,00;0,00;FALSO
23005;6914;10/03/2022;105,00;04/03/2022;105,00;4;4;0,00;0,00;105,00;0,00;0,00;0,00;0,00;FALSO
23006;6915;09/12/2021;34,00;09/12/2021;34,00;1;3;0,00;0,00;34,00;0,00;0,00;0,00;0,00;FALSO
23007;6915;09/01/2022;33,00;10/01/2022;33,00;2;3;0,00;0,00;33,00;0,00;0,00;0,00;0,00;FALSO
23008;6915;09/02/2022;33,00;20/04/2022;33,00;3;3;0,00;0,00;33,00;0,00;0,00;0,00;0,00;FALSO
23009;6916;10/12/2021;200,00;13/11/2021;200,00;1;6;0,00;0,00;200,00;0,00;0,00;0,00;0,00;FALSO
23010;6916;10/01/2022;200,00;09/12/2021;200,00;2;6;0,00;0,00;200,00;0,00;0,00;0,00;0,00;FALSO
23011;6916;10/02/2022;0,00;;0,00;3;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
23012;6916;10/03/2022;0,00;;0,00;4;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
23013;6916;10/04/2022;0,00;;0,00;5;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
23014;6916;10/05/2022;0,00;;0,00;6;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
23015;6903;10/12/2021;100,00;30/11/2021;100,00;1;3;0,00;0,00;100,00;0,00;0,00;0,00;0,00;FALSO
23016;6903;10/01/2022;70,00;19/01/2022;70,00;2;3;0,00;0,00;70,00;0,00;0,00;0,00;0,00;FALSO
23017;6903;10/02/2022;80,00;12/03/2022;80,00;3;3;0,00;0,00;80,00;0,00;0,00;0,00;0,00;FALSO
23018;6929;11/12/2021;110,00;11/12/2021;110,00;1;4;0,00;0,00;110,00;0,00;0,00;0,00;0,00;FALSO
23019;6929;11/01/2022;110,00;;0,00;2;4;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
23020;6929;11/02/2022;110,00;;0,00;3;4;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
23021;6929;11/03/2022;110,00;;0,00;4;4;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
23022;6938;15/12/2021;65,00;16/12/2021;65,00;1;5;0,00;0,00;65,00;0,00;0,00;0,00;0,00;FALSO
23023;6938;15/01/2022;65,00;20/01/2022;65,00;2;5;0,00;0,00;65,00;0,00;0,00;0,00;0,00;FALSO
23024;6938;15/02/2022;65,00;21/02/2022;65,00;3;5;0,00;0,00;65,00;0,00;0,00;0,00;0,00;FALSO
23025;6938;15/03/2022;65,00;18/03/2022;65,00;4;5;0,00;0,00;65,00;0,00;0,00;0,00;0,00;FALSO
23026;6938;15/04/2022;65,00;;0,00;5;5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
23027;6888;11/12/2021;150,00;12/11/2021;150,00;1;6;0,00;0,00;150,00;0,00;0,00;0,00;0,00;FALSO
23028;6888;11/01/2022;148,00;01/12/2021;148,00;2;6;0,00;0,00;148,00;0,00;0,00;0,00;0,00;FALSO
23029;6888;11/02/2022;148,00;07/01/2022;148,00;3;6;0,00;0,00;148,00;0,00;0,00;0,00;0,00;FALSO
23030;6888;11/03/2022;150,00;03/02/2022;150,00;4;6;0,00;0,00;150,00;0,00;0,00;0,00;0,00;FALSO
23031;6888;11/04/2022;146,00;03/03/2022;146,00;5;6;0,00;0,00;146,00;0,00;0,00;0,00;0,00;FALSO
23032;6888;11/05/2022;148,00;01/04/2022;148,00;6;6;0,00;0,00;148,00;0,00;0,00;0,00;0,00;FALSO
23033;6942;12/12/2021;112,00;13/12/2021;112,00;1;5;112,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
23034;6942;12/01/2022;112,00;11/01/2022;112,00;2;5;0,00;0,00;112,00;0,00;0,00;0,00;0,00;FALSO
23035;6942;12/02/2022;112,00;11/02/2022;112,00;3;5;0,00;0,00;112,00;0,00;0,00;0,00;0,00;FALSO
23036;6942;12/03/2022;112,00;09/03/2022;112,00;4;5;0,00;0,00;112,00;0,00;0,00;0,00;0,00;FALSO
23037;6942;12/04/2022;112,00;19/04/2022;112,00;5;5;0,00;0,00;112,00;0,00;0,00;0,00;0,00;FALSO
23038;6940;15/12/2021;570,00;15/03/2022;570,00;1;6;0,00;0,00;570,00;0,00;0,00;0,00;0,00;FALSO
23039;6940;15/01/2022;0,00;;0,00;2;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
23040;6940;15/02/2022;0,00;;0,00;3;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
23041;6940;15/03/2022;0,00;;0,00;4;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
23042;6940;15/04/2022;140,00;25/07/2022;140,00;5;6;0,00;0,00;140,00;0,00;0,00;0,00;0,00;FALSO
23043;6940;15/05/2022;140,00;25/07/2022;140,00;6;6;0,00;0,00;140,00;0,00;0,00;0,00;0,00;FALSO
23044;6943;09/12/2021;28,00;09/12/2021;28,00;1;3;0,00;0,00;28,00;0,00;0,00;0,00;0,00;FALSO
23045;6943;09/01/2022;26,00;09/02/2022;26,00;2;3;0,00;0,00;26,00;0,00;0,00;0,00;0,00;FALSO
23046;6943;09/02/2022;26,00;09/03/2022;26,00;3;3;0,00;0,00;26,00;0,00;0,00;0,00;0,00;FALSO
23047;6912;16/12/2021;130,00;18/12/2021;130,00;1;3;0,00;0,00;130,00;0,00;0,00;0,00;0,00;FALSO
23048;6912;16/01/2022;125,00;26/04/2022;125,00;2;3;0,00;0,00;125,00;0,00;0,00;0,00;0,00;FALSO
23049;6912;16/02/2022;155,00;26/04/2022;155,00;3;3;0,00;0,00;155,00;0,00;0,00;0,00;0,00;FALSO
23050;6939;10/12/2021;94,00;03/12/2021;94,00;1;4;0,00;0,00;94,00;0,00;0,00;0,00;0,00;FALSO
23051;6939;10/01/2022;92,00;05/01/2022;92,00;2;4;0,00;0,00;92,00;0,00;0,00;0,00;0,00;FALSO
23052;6939;10/02/2022;92,00;03/02/2022;92,00;3;4;0,00;0,00;92,00;0,00;0,00;0,00;0,00;FALSO
23053;6939;10/03/2022;92,00;07/03/2022;92,00;4;4;0,00;0,00;92,00;0,00;0,00;0,00;0,00;FALSO
23054;6947;16/12/2021;65,00;15/12/2021;65,00;1;6;0,00;0,00;65,00;0,00;0,00;0,00;0,00;FALSO
23055;6947;16/01/2022;65,00;31/01/2022;65,00;2;6;0,00;0,00;65,00;0,00;0,00;0,00;0,00;FALSO
23056;6947;16/02/2022;65,00;19/02/2022;65,00;3;6;0,00;0,00;65,00;0,00;0,00;0,00;0,00;FALSO
23057;6947;16/03/2022;65,00;09/03/2022;65,00;4;6;0,00;0,00;65,00;0,00;0,00;0,00;0,00;FALSO
23058;6947;16/04/2022;65,00;05/04/2022;65,00;5;6;0,00;0,00;65,00;0,00;0,00;0,00;0,00;FALSO
23059;6947;16/05/2022;65,00;04/05/2022;65,00;6;6;0,00;0,00;65,00;0,00;0,00;0,00;0,00;FALSO
23060;6900;10/12/2021;380,00;08/12/2021;380,00;1;3;0,00;0,00;380,00;0,00;0,00;0,00;0,00;FALSO
23061;6900;10/01/2022;380,00;07/01/2022;380,00;2;3;0,00;0,00;380,00;0,00;0,00;0,00;0,00;FALSO
23062;6900;10/02/2022;380,00;08/02/2022;380,00;3;3;0,00;0,00;380,00;0,00;0,00;0,00;0,00;FALSO
23073;6898;18/01/2022;4.076,00;27/12/2021;4.076,00;1;1;0,00;0,00;4.076,00;0,00;0,00;0,00;0,00;FALSO
23074;6954;19/12/2021;100,00;29/12/2021;100,00;1;1;0,00;0,00;100,00;0,00;0,00;0,00;0,00;FALSO
23075;6953;06/12/2021;50,00;01/12/2021;50,00;1;6;0,00;0,00;50,00;0,00;0,00;0,00;0,00;FALSO
23076;6953;06/01/2022;46,00;03/01/2022;46,00;2;6;0,00;0,00;46,00;0,00;0,00;0,00;0,00;FALSO
23077;6953;06/02/2022;46,00;28/01/2022;46,00;3;6;0,00;0,00;46,00;0,00;0,00;0,00;0,00;FALSO
23078;6953;06/03/2022;100,00;26/02/2022;100,00;4;6;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
23079;6953;06/04/2022;38,00;23/03/2022;38,00;5;6;0,00;0,00;38,00;0,00;0,00;0,00;0,00;FALSO
23081;6955;22/12/2021;120,00;11/12/2021;120,00;1;1;0,00;0,00;120,00;0,00;0,00;0,00;0,00;FALSO
23082;6961;23/12/2021;140,00;28/12/2021;140,00;1;2;0,00;0,00;140,00;0,00;0,00;0,00;0,00;FALSO
23083;6961;23/01/2022;140,00;04/05/2022;140,00;2;2;0,00;0,00;140,00;0,00;0,00;0,00;0,00;FALSO
23084;6965;23/12/2021;221,00;08/01/2022;221,00;1;5;0,00;0,00;221,00;0,00;0,00;0,00;0,00;FALSO
23085;6965;23/01/2022;217,00;11/02/2022;217,00;2;5;0,00;0,00;217,00;0,00;0,00;0,00;0,00;FALSO
23086;6965;23/02/2022;217,00;15/03/2022;217,00;3;5;0,00;0,00;217,00;0,00;0,00;0,00;0,00;FALSO
23087;6965;23/03/2022;434,00;09/04/2022;434,00;4;5;0,00;0,00;434,00;0,00;0,00;0,00;0,00;FALSO
23088;6965;23/04/2022;0,00;;0,00;5;5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
23089;6973;04/12/2021;94,00;27/12/2021;94,00;1;3;0,00;0,00;94,00;0,00;0,00;0,00;0,00;FALSO
23090;6973;04/01/2022;93,00;27/01/2022;93,00;2;3;0,00;0,00;93,00;0,00;0,00;0,00;0,00;FALSO
23091;6973;04/02/2022;93,00;03/05/2022;93,00;3;3;0,00;0,00;93,00;0,00;0,00;0,00;0,00;FALSO
23092;6975;24/12/2021;90,00;07/12/2021;90,00;1;1;0,00;0,00;90,00;0,00;0,00;0,00;0,00;FALSO
23093;6976;25/12/2021;115,00;26/11/2021;115,00;1;1;0,00;0,00;115,00;0,00;0,00;0,00;0,00;FALSO
23094;6989;05/01/2022;285,00;17/01/2022;285,00;1;5;0,00;0,00;285,00;0,00;0,00;0,00;0,00;FALSO
23095;6989;05/02/2022;281,00;;0,00;2;5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
23096;6989;05/03/2022;281,00;;0,00;3;5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
23097;6989;05/04/2022;281,00;;0,00;4;5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
23098;6989;05/05/2022;281,00;;0,00;5;5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
23099;6899;29/12/2021;326,00;20/12/2021;326,00;1;5;0,00;0,00;326,00;0,00;0,00;0,00;0,00;FALSO
23100;6899;29/01/2022;326,00;10/02/2022;326,00;2;5;0,00;0,00;326,00;0,00;0,00;0,00;0,00;FALSO
23101;6899;28/02/2022;326,00;08/03/2022;326,00;3;5;0,00;0,00;326,00;0,00;0,00;0,00;0,00;FALSO
23102;6899;28/03/2022;326,00;26/04/2022;326,00;4;5;0,00;0,00;326,00;0,00;0,00;0,00;0,00;FALSO
23103;6899;28/04/2022;326,00;26/04/2022;326,00;5;5;0,00;0,00;326,00;0,00;0,00;0,00;0,00;FALSO
23104;6990;29/12/2021;180,00;17/12/2021;180,00;1;5;0,00;0,00;180,00;0,00;0,00;0,00;0,00;FALSO
23105;6990;29/01/2022;180,00;17/01/2022;180,00;2;5;0,00;0,00;180,00;0,00;0,00;0,00;0,00;FALSO
23106;6990;28/02/2022;180,00;17/02/2022;180,00;3;5;0,00;0,00;180,00;0,00;0,00;0,00;0,00;FALSO
23107;6990;28/03/2022;180,00;11/03/2022;180,00;4;5;0,00;0,00;180,00;0,00;0,00;0,00;0,00;FALSO
23108;6990;28/04/2022;180,00;12/04/2022;180,00;5;5;0,00;0,00;180,00;0,00;0,00;0,00;0,00;FALSO
23109;6979;28/04/2022;125,00;11/05/2022;125,00;4;4;0,00;0,00;125,00;0,00;0,00;0,00;0,00;FALSO
23110;6979;30/01/2022;125,00;30/11/2021;125,00;1;4;0,00;0,00;125,00;0,00;0,00;0,00;0,00;FALSO
23111;6979;28/02/2022;125,00;09/02/2022;125,00;2;4;0,00;0,00;125,00;0,00;0,00;0,00;0,00;FALSO
23112;6979;28/03/2022;125,00;11/05/2022;125,00;3;4;0,00;0,00;125,00;0,00;0,00;0,00;0,00;FALSO
23113;6999;05/01/2022;100,00;15/12/2021;100,00;1;3;0,00;0,00;100,00;0,00;0,00;0,00;0,00;FALSO
23114;6999;05/02/2022;100,00;23/07/2022;100,00;2;3;0,00;0,00;100,00;0,00;0,00;0,00;0,00;FALSO
23115;6999;05/03/2022;80,00;22/12/2022;80,00;3;3;0,00;0,00;80,00;0,00;0,00;0,00;0,00;FALSO
23116;7003;05/01/2022;95,00;07/01/2022;95,00;1;2;0,00;0,00;95,00;0,00;0,00;0,00;0,00;FALSO
23117;7003;05/02/2022;95,00;09/02/2022;95,00;2;2;0,00;0,00;95,00;0,00;0,00;0,00;0,00;FALSO
23118;6964;05/01/2022;160,00;06/01/2022;160,00;1;5;0,00;0,00;160,00;0,00;0,00;0,00;0,00;FALSO
23119;6964;05/02/2022;160,00;11/02/2022;160,00;2;5;160,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
23120;6964;05/03/2022;160,00;04/05/2022;160,00;3;5;0,00;0,00;160,00;0,00;0,00;0,00;0,00;FALSO
23121;6964;05/04/2022;160,00;04/05/2022;160,00;4;5;160,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
23122;6964;05/05/2022;160,00;05/07/2022;160,00;5;5;160,00;0,00;0,00;0,00;0,00;0,00;0,00;FALSO
23123;7010;05/01/2022;46,00;05/01/2022;46,00;1;5;0,00;0,00;46,00;0,00;0,00;0,00;0,00;FALSO
23124;7010;05/02/2022;46,00;01/01/2002;46,00;2;5;0,00;0,00;46,00;0,00;0,00;0,00;0,00;FALSO
23125;7010;05/03/2022;46,00;08/03/2022;46,00;3;5;0,00;0,00;46,00;0,00;0,00;0,00;0,00;FALSO
